pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Gyarados,68,move,1,Waterfall,91.0%,,,,,,,,,6104.27
Gyarados,68,move,2,Protect,63.0%,,,,,,,,,6104.27
Gyarados,68,move,3,Dragon Dance,56.3%,,,,,,,,,6104.27
Gyarados,68,move,4,Crunch,39.5%,,,,,,,,,6104.27
Gyarados,68,move,5,Ice Fang,34.1%,,,,,,,,,6104.27
Gyarados,68,move,6,Power Whip,26.8%,,,,,,,,,6109.73
Gyarados,68,move,7,Earthquake,21.4%,,,,,,,,,6109.73
Gyarados,68,move,8,Taunt,10.0%,,,,,,,,,6109.73
Gyarados,68,move,9,Lash Out,8.4%,,,,,,,,,6109.73
Gyarados,68,move,10,Stone Edge,6.9%,,,,,,,,,6109.73
Gyarados,68,held_item,1,Gyaradosite,31.9%,,,,,,,,,6113.33
Gyarados,68,held_item,2,Sitrus Berry,14.0%,,,,,,,,,6113.33
Gyarados,68,held_item,3,Leftovers,11.2%,,,,,,,,,6113.33
Gyarados,68,held_item,4,Life Orb,4.1%,,,,,,,,,6113.33
Gyarados,68,held_item,5,Expert Belt,3.4%,,,,,,,,,6113.33
Gyarados,68,held_item,6,Wacan Berry,1.9%,,,,,,,,,6120.62
Gyarados,68,held_item,7,Focus Sash,1.8%,,,,,,,,,6120.62
Gyarados,68,held_item,8,Mystic Water,1.6%,,,,,,,,,6120.62
Gyarados,68,held_item,9,Wide Lens,1.6%,,,,,,,,,6120.62
Gyarados,68,held_item,10,Lum Berry,1.4%,,,,,,,,,6120.62
Gyarados,68,teammate,1,Raichu,,,,,,,,,,6127.10
Gyarados,68,teammate,2,Garchomp,,,,,,,,,,6127.10
Gyarados,68,teammate,3,Sinistcha,,,,,,,,,,6127.10
Gyarados,68,teammate,4,Sneasler,,,,,,,,,,6127.10
Gyarados,68,teammate,5,Kingambit,,,,,,,,,,6127.10
Gyarados,68,teammate,6,Whimsicott,,,,,,,,,,6130.03
Gyarados,68,teammate,7,Sylveon,,,,,,,,,,6130.03
Gyarados,68,teammate,8,Incineroar,,,,,,,,,,6130.03
Gyarados,68,teammate,9,Farigiraf,,,,,,,,,,6130.03
Gyarados,68,teammate,10,Charizard,,,,,,,,,,6130.03
Gyarados,68,stat_alignment,1,Adamant,60.6%,Attack,Sp. Atk,,,,,,,6132.08
Gyarados,68,stat_alignment,2,Jolly,26.5%,Speed,Sp. Atk,,,,,,,6132.08
Gyarados,68,stat_alignment,3,Careful,3.9%,Sp. Def,Sp. Atk,,,,,,,6132.08
Gyarados,68,stat_alignment,4,Impish,3.1%,Defense,Sp. Atk,,,,,,,6132.08
Gyarados,68,stat_alignment,5,Brave,2.1%,Attack,Speed,,,,,,,6132.08
Gyarados,68,stat_alignment,6,Modest,0.6%,Sp. Atk,Attack,,,,,,,6135.12
Gyarados,68,stat_alignment,7,Lonely,0.6%,Attack,Defense,,,,,,,6135.12
Gyarados,68,stat_alignment,8,Naughty,0.5%,Attack,Sp. Def,,,,,,,6135.12
Gyarados,68,stat_alignment,9,Hasty,0.3%,Speed,Defense,,,,,,,6135.12
Gyarados,68,stat_alignment,10,Naive,0.3%,Speed,Sp. Def,,,,,,,6135.12
Gyarados,68,stat_points,1,,20.6%,,,2,32,0,0,0,32,6137.35
Gyarados,68,stat_points,2,,7.2%,,,11,25,0,0,0,30,6137.35
Gyarados,68,stat_points,3,,4.4%,,,0,32,2,0,0,32,6137.35
Gyarados,68,stat_points,4,,4.1%,,,32,32,2,0,0,0,6137.35
Gyarados,68,stat_points,5,,3.0%,,,32,32,0,0,0,2,6137.35
Gyarados,68,stat_points,6,,2.5%,,,32,15,0,0,0,19,6159.42
Gyarados,68,stat_points,7,,2.0%,,,0,32,0,0,2,32,6159.42
Gyarados,68,stat_points,8,,1.5%,,,32,32,0,0,2,0,6159.42
Gyarados,68,ability,1,Intimidate,95.0%,,,,,,,,,6173.36
Gyarados,68,ability,2,Moxie,5.0%,,,,,,,,,6173.36
