pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Simisear,225,move,1,Fake Out,62.4%,,,,,,,,,21003.91
Simisear,225,move,2,Flamethrower,40.4%,,,,,,,,,21003.91
Simisear,225,move,3,Heat Wave,35.1%,,,,,,,,,21003.91
Simisear,225,move,4,Protect,31.6%,,,,,,,,,21003.91
Simisear,225,move,5,Grass Knot,20.5%,,,,,,,,,21003.91
Simisear,225,move,6,Taunt,18.7%,,,,,,,,,21008.52
Simisear,225,move,7,Scorching Sands,16.0%,,,,,,,,,21008.52
Simisear,225,move,8,Will-O-Wisp,13.8%,,,,,,,,,21008.52
Simisear,225,move,9,Rock Slide,13.6%,,,,,,,,,21008.52
Simisear,225,move,10,Burning Jealousy,12.9%,,,,,,,,,21008.52
Simisear,225,held_item,1,Life Orb,24.2%,,,,,,,,,21012.45
Simisear,225,held_item,2,Focus Sash,22.3%,,,,,,,,,21012.45
Simisear,225,held_item,3,Charcoal,17.1%,,,,,,,,,21012.45
Simisear,225,held_item,4,Metronome,7.6%,,,,,,,,,21012.45
Simisear,225,held_item,5,Sitrus Berry,6.9%,,,,,,,,,21012.45
Simisear,225,held_item,6,Bright Powder,5.0%,,,,,,,,,21020.61
Simisear,225,held_item,7,Expert Belt,3.7%,,,,,,,,,21020.61
Simisear,225,held_item,8,Leftovers,2.0%,,,,,,,,,21020.61
Simisear,225,held_item,9,King's Rock,1.9%,,,,,,,,,21020.61
Simisear,225,held_item,10,Wise Glasses,1.7%,,,,,,,,,21020.61
Simisear,225,teammate,1,Charizard,,,,,,,,,,21027.83
Simisear,225,teammate,2,Metagross,,,,,,,,,,21027.83
Simisear,225,teammate,3,Simipour,,,,,,,,,,21027.83
Simisear,225,teammate,4,Hisuian Typhlosion,,,,,,,,,,21027.83
Simisear,225,teammate,5,Simisage,,,,,,,,,,21027.83
Simisear,225,teammate,6,Aerodactyl,,,,,,,,,,21030.90
Simisear,225,teammate,7,Garchomp,,,,,,,,,,21030.90
Simisear,225,teammate,8,Basculegion Male,,,,,,,,,,21030.90
Simisear,225,teammate,9,Floette,,,,,,,,,,21030.90
Simisear,225,teammate,10,Torkoal,,,,,,,,,,21030.90
Simisear,225,stat_alignment,1,Modest,45.8%,Sp. Atk,Attack,,,,,,,21033.10
Simisear,225,stat_alignment,2,Timid,17.4%,Speed,Attack,,,,,,,21033.10
Simisear,225,stat_alignment,3,Jolly,11.1%,Speed,Sp. Atk,,,,,,,21033.10
Simisear,225,stat_alignment,4,Hasty,7.2%,Speed,Defense,,,,,,,21033.10
Simisear,225,stat_alignment,5,Calm,4.9%,Sp. Def,Attack,,,,,,,21033.10
Simisear,225,stat_alignment,6,Adamant,2.9%,Attack,Sp. Atk,,,,,,,21036.29
Simisear,225,stat_alignment,7,Quiet,2.7%,Sp. Atk,Speed,,,,,,,21036.29
Simisear,225,stat_alignment,8,Naive,1.8%,Speed,Sp. Def,,,,,,,21036.29
Simisear,225,stat_alignment,9,Brave,1.7%,Attack,Speed,,,,,,,21036.29
Simisear,225,stat_alignment,10,Rash,1.7%,Sp. Atk,Sp. Def,,,,,,,21036.29
Simisear,225,stat_points,1,,30.6%,,,2,0,0,32,0,32,21038.65
Simisear,225,stat_points,2,,14.4%,,,0,0,2,32,0,32,21038.65
Simisear,225,stat_points,3,,9.3%,,,0,0,0,32,32,2,21038.65
Simisear,225,stat_points,4,,7.8%,,,2,32,0,0,0,32,21038.65
Simisear,225,stat_points,5,,6.8%,,,3,0,1,32,1,29,21038.65
Simisear,225,stat_points,6,,2.4%,,,0,2,0,32,0,32,21063.16
Simisear,225,stat_points,7,,2.3%,,,32,0,2,0,0,32,21063.16
Simisear,225,stat_points,8,,1.6%,,,9,32,25,0,0,0,21063.16
Simisear,225,ability,1,Blaze,77.2%,,,,,,,,,21078.61
Simisear,225,ability,2,Gluttony,22.8%,,,,,,,,,21078.61
