pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Chimecho,135,move,1,Recover,84.2%,,,,,,,,,34659.70
Chimecho,135,move,2,Stored Power,50.3%,,,,,,,,,34659.70
Chimecho,135,move,3,Cosmic Power,49.6%,,,,,,,,,34659.70
Chimecho,135,move,4,Calm Mind,36.7%,,,,,,,,,34659.70
Chimecho,135,move,5,Boomburst,32.2%,,,,,,,,,34659.70
Chimecho,135,move,6,Flash Cannon,18.9%,,,,,,,,,34664.25
Chimecho,135,move,7,Psychic Noise,16.4%,,,,,,,,,34664.25
Chimecho,135,move,8,Psychic,14.1%,,,,,,,,,34664.25
Chimecho,135,move,9,Draining Kiss,13.9%,,,,,,,,,34664.25
Chimecho,135,move,10,Dazzling Gleam,10.8%,,,,,,,,,34664.25
Chimecho,135,held_item,1,Chimechite,94.1%,,,,,,,,,34668.48
Chimecho,135,held_item,2,Sitrus Berry,1.6%,,,,,,,,,34668.48
Chimecho,135,held_item,3,Leftovers,0.8%,,,,,,,,,34668.48
Chimecho,135,held_item,4,Focus Sash,0.6%,,,,,,,,,34668.48
Chimecho,135,held_item,5,Mental Herb,0.5%,,,,,,,,,34668.48
Chimecho,135,held_item,6,Twisted Spoon,0.4%,,,,,,,,,34676.23
Chimecho,135,held_item,7,Colbur Berry,0.2%,,,,,,,,,34676.23
Chimecho,135,held_item,8,Choice Scarf,0.2%,,,,,,,,,34676.23
Chimecho,135,held_item,9,Light Clay,0.2%,,,,,,,,,34676.23
Chimecho,135,held_item,10,Kasib Berry,0.2%,,,,,,,,,34676.23
Chimecho,135,teammate,1,Garchomp,,,,,,,,,,34683.16
Chimecho,135,teammate,2,Meowscarada,,,,,,,,,,34683.16
Chimecho,135,teammate,3,Primarina,,,,,,,,,,34683.16
Chimecho,135,teammate,4,Glimmora,,,,,,,,,,34683.16
Chimecho,135,teammate,5,Mimikyu,,,,,,,,,,34683.16
Chimecho,135,teammate,6,Blaziken,,,,,,,,,,34686.23
Chimecho,135,teammate,7,Skeledirge,,,,,,,,,,34686.23
Chimecho,135,teammate,8,Hippowdon,,,,,,,,,,34686.23
Chimecho,135,teammate,9,Toxapex,,,,,,,,,,34686.23
Chimecho,135,teammate,10,Archaludon,,,,,,,,,,34686.23
Chimecho,135,stat_alignment,1,Bold,52.1%,Defense,Attack,,,,,,,34688.40
Chimecho,135,stat_alignment,2,Modest,26.4%,Sp. Atk,Attack,,,,,,,34688.40
Chimecho,135,stat_alignment,3,Calm,14.7%,Sp. Def,Attack,,,,,,,34688.40
Chimecho,135,stat_alignment,4,Quiet,1.8%,Sp. Atk,Speed,,,,,,,34688.40
Chimecho,135,stat_alignment,5,Timid,1.7%,Speed,Attack,,,,,,,34688.40
Chimecho,135,stat_alignment,6,Relaxed,1.4%,Defense,Speed,,,,,,,34691.53
Chimecho,135,stat_alignment,7,Sassy,0.9%,Sp. Def,Speed,,,,,,,34691.53
Chimecho,135,stat_alignment,8,Mild,0.3%,Sp. Atk,Defense,,,,,,,34691.53
Chimecho,135,stat_alignment,9,Impish,0.3%,Defense,Sp. Atk,,,,,,,34691.53
Chimecho,135,stat_alignment,10,Serious,0.1%,,,,,,,,,34691.53
Chimecho,135,stat_points,1,,20.2%,,,32,0,32,0,2,0,34693.81
Chimecho,135,stat_points,2,,5.4%,,,32,0,32,0,0,2,34693.81
Chimecho,135,stat_points,3,,4.9%,,,32,0,32,2,0,0,34693.81
Chimecho,135,stat_points,4,,4.0%,,,32,0,2,0,32,0,34693.81
Chimecho,135,stat_points,5,,3.9%,,,32,0,2,32,0,0,34693.81
Chimecho,135,stat_points,6,,1.8%,,,32,0,20,0,14,0,34717.57
Chimecho,135,stat_points,7,,1.8%,,,32,0,0,32,2,0,34717.57
Chimecho,135,stat_points,8,,1.7%,,,31,0,32,0,3,0,34717.57
Chimecho,135,ability,1,Levitate,100.0%,,,,,,,,,34732.97
