pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Falinks,184,move,1,No Retreat,87.5%,,,,,,,,,39521.88
Falinks,184,move,2,Close Combat,81.7%,,,,,,,,,39521.88
Falinks,184,move,3,Knock Off,48.6%,,,,,,,,,39521.88
Falinks,184,move,4,Iron Head,36.1%,,,,,,,,,39521.88
Falinks,184,move,5,First Impression,24.5%,,,,,,,,,39521.88
Falinks,184,move,6,Throat Chop,19.2%,,,,,,,,,39527.34
Falinks,184,move,7,Poison Jab,18.3%,,,,,,,,,39527.34
Falinks,184,move,8,High Horsepower,14.4%,,,,,,,,,39527.34
Falinks,184,move,9,Rock Slide,14.1%,,,,,,,,,39527.34
Falinks,184,move,10,Body Press,9.8%,,,,,,,,,39527.34
Falinks,184,held_item,1,Falinksite,91.1%,,,,,,,,,39531.73
Falinks,184,held_item,2,Focus Sash,2.6%,,,,,,,,,39531.73
Falinks,184,held_item,3,Life Orb,1.2%,,,,,,,,,39531.73
Falinks,184,held_item,4,Choice Scarf,0.6%,,,,,,,,,39531.73
Falinks,184,held_item,5,Lum Berry,0.5%,,,,,,,,,39531.73
Falinks,184,held_item,6,Sitrus Berry,0.5%,,,,,,,,,39539.63
Falinks,184,held_item,7,Leftovers,0.4%,,,,,,,,,39539.63
Falinks,184,held_item,8,Quick Claw,0.4%,,,,,,,,,39539.63
Falinks,184,held_item,9,Black Belt,0.3%,,,,,,,,,39539.63
Falinks,184,held_item,10,Chesto Berry,0.3%,,,,,,,,,39539.63
Falinks,184,teammate,1,Garchomp,,,,,,,,,,39546.64
Falinks,184,teammate,2,Mimikyu,,,,,,,,,,39546.64
Falinks,184,teammate,3,Meowscarada,,,,,,,,,,39546.64
Falinks,184,teammate,4,Archaludon,,,,,,,,,,39546.64
Falinks,184,teammate,5,Alolan Ninetales,,,,,,,,,,39546.64
Falinks,184,teammate,6,Grimmsnarl,,,,,,,,,,39549.74
Falinks,184,teammate,7,Basculegion Male,,,,,,,,,,39549.74
Falinks,184,teammate,8,Primarina,,,,,,,,,,39549.74
Falinks,184,teammate,9,Dragapult,,,,,,,,,,39549.74
Falinks,184,teammate,10,Gholdengo,,,,,,,,,,39549.74
Falinks,184,stat_alignment,1,Adamant,55.4%,Attack,Sp. Atk,,,,,,,39551.97
Falinks,184,stat_alignment,2,Jolly,30.9%,Speed,Sp. Atk,,,,,,,39551.97
Falinks,184,stat_alignment,3,Impish,7.9%,Defense,Sp. Atk,,,,,,,39551.97
Falinks,184,stat_alignment,4,Careful,2.0%,Sp. Def,Sp. Atk,,,,,,,39551.97
Falinks,184,stat_alignment,5,Brave,1.1%,Attack,Speed,,,,,,,39551.97
Falinks,184,stat_alignment,6,Naive,0.9%,Speed,Sp. Def,,,,,,,39555.12
Falinks,184,stat_alignment,7,Lonely,0.5%,Attack,Defense,,,,,,,39555.12
Falinks,184,stat_alignment,8,Naughty,0.4%,Attack,Sp. Def,,,,,,,39555.12
Falinks,184,stat_alignment,9,Hasty,0.2%,Speed,Defense,,,,,,,39555.12
Falinks,184,stat_alignment,10,Relaxed,0.1%,Defense,Speed,,,,,,,39555.12
Falinks,184,stat_points,1,,32.3%,,,2,32,0,0,0,32,39557.48
Falinks,184,stat_points,2,,7.2%,,,1,32,1,0,0,32,39557.48
Falinks,184,stat_points,3,,4.7%,,,0,32,2,0,0,32,39557.48
Falinks,184,stat_points,4,,4.3%,,,0,32,0,0,2,32,39557.48
Falinks,184,stat_points,5,,4.1%,,,1,32,0,0,1,32,39557.48
Falinks,184,stat_points,6,,2.0%,,,2,32,32,0,0,0,39581.62
Falinks,184,stat_points,7,,1.5%,,,11,25,0,0,0,30,39581.62
Falinks,184,stat_points,8,,1.3%,,,32,32,0,0,2,0,39581.62
Falinks,184,ability,1,Defiant,87.7%,,,,,,,,,39596.80
Falinks,184,ability,2,Battle Armor,12.3%,,,,,,,,,39596.80
