pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Clefable,48,move,1,Moonlight,89.1%,,,,,,,,,26251.90
Clefable,48,move,2,Cosmic Power,76.5%,,,,,,,,,26251.90
Clefable,48,move,3,Moonblast,73.1%,,,,,,,,,26251.90
Clefable,48,move,4,Stored Power,53.2%,,,,,,,,,26251.90
Clefable,48,move,5,Calm Mind,21.1%,,,,,,,,,26251.90
Clefable,48,move,6,Flamethrower,20.5%,,,,,,,,,26256.41
Clefable,48,move,7,Baton Pass,15.3%,,,,,,,,,26256.41
Clefable,48,move,8,Mystical Fire,6.3%,,,,,,,,,26256.41
Clefable,48,move,9,Charge Beam,5.5%,,,,,,,,,26256.41
Clefable,48,move,10,Stealth Rock,4.2%,,,,,,,,,26256.41
Clefable,48,held_item,1,Clefablite,78.5%,,,,,,,,,26260.08
Clefable,48,held_item,2,Leftovers,11.2%,,,,,,,,,26260.08
Clefable,48,held_item,3,Sitrus Berry,5.3%,,,,,,,,,26260.08
Clefable,48,held_item,4,Life Orb,1.6%,,,,,,,,,26260.08
Clefable,48,held_item,5,Lum Berry,0.6%,,,,,,,,,26260.08
Clefable,48,held_item,6,Bright Powder,0.5%,,,,,,,,,26267.39
Clefable,48,held_item,7,Quick Claw,0.3%,,,,,,,,,26267.39
Clefable,48,held_item,8,Babiri Berry,0.3%,,,,,,,,,26267.39
Clefable,48,held_item,9,Mental Herb,0.3%,,,,,,,,,26267.39
Clefable,48,held_item,10,Fairy Feather,0.2%,,,,,,,,,26267.39
Clefable,48,teammate,1,Garchomp,,,,,,,,,,26273.98
Clefable,48,teammate,2,Archaludon,,,,,,,,,,26273.98
Clefable,48,teammate,3,Gyarados,,,,,,,,,,26273.98
Clefable,48,teammate,4,Espathra,,,,,,,,,,26273.98
Clefable,48,teammate,5,Meowscarada,,,,,,,,,,26273.98
Clefable,48,teammate,6,Glimmora,,,,,,,,,,26276.90
Clefable,48,teammate,7,Blaziken,,,,,,,,,,26276.90
Clefable,48,teammate,8,Mimikyu,,,,,,,,,,26276.90
Clefable,48,teammate,9,Basculegion Male,,,,,,,,,,26276.90
Clefable,48,teammate,10,Corviknight,,,,,,,,,,26276.90
Clefable,48,stat_alignment,1,Bold,71.1%,Defense,Attack,,,,,,,26278.93
Clefable,48,stat_alignment,2,Calm,16.5%,Sp. Def,Attack,,,,,,,26278.93
Clefable,48,stat_alignment,3,Modest,8.4%,Sp. Atk,Attack,,,,,,,26278.93
Clefable,48,stat_alignment,4,Timid,1.6%,Speed,Attack,,,,,,,26278.93
Clefable,48,stat_alignment,5,Relaxed,0.7%,Defense,Speed,,,,,,,26278.93
Clefable,48,stat_alignment,6,Quiet,0.4%,Sp. Atk,Speed,,,,,,,26281.99
Clefable,48,stat_alignment,7,Sassy,0.3%,Sp. Def,Speed,,,,,,,26281.99
Clefable,48,stat_alignment,8,Impish,0.2%,Defense,Sp. Atk,,,,,,,26281.99
Clefable,48,stat_alignment,9,Mild,0.2%,Sp. Atk,Defense,,,,,,,26281.99
Clefable,48,stat_alignment,10,Gentle,0.1%,Sp. Def,Defense,,,,,,,26281.99
Clefable,48,stat_points,1,,30.1%,,,32,0,32,0,2,0,26284.19
Clefable,48,stat_points,2,,4.6%,,,32,0,20,0,0,14,26284.19
Clefable,48,stat_points,3,,4.1%,,,32,0,32,0,0,2,26284.19
Clefable,48,stat_points,4,,4.0%,,,32,0,2,0,32,0,26284.19
Clefable,48,stat_points,5,,3.8%,,,31,0,32,0,3,0,26284.19
Clefable,48,stat_points,6,,1.9%,,,2,0,32,0,32,0,26306.38
Clefable,48,stat_points,7,,1.7%,,,31,0,32,0,0,3,26306.38
Clefable,48,stat_points,8,,1.6%,,,32,0,32,0,0,0,26306.38
Clefable,48,ability,1,Unaware,84.9%,,,,,,,,,26320.29
Clefable,48,ability,2,Magic Guard,14.0%,,,,,,,,,26320.29
Clefable,48,ability,3,Cute Charm,1.1%,,,,,,,,,26320.29
