pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Mr. Rime,195,move,1,Freeze-Dry,73.5%,,,,,,,,,40750.13
Mr. Rime,195,move,2,Psychic,57.2%,,,,,,,,,40750.13
Mr. Rime,195,move,3,Sheer Cold,24.1%,,,,,,,,,40750.13
Mr. Rime,195,move,4,Ice Shard,20.6%,,,,,,,,,40750.13
Mr. Rime,195,move,5,Ice Beam,16.6%,,,,,,,,,40750.13
Mr. Rime,195,move,6,Mirror Coat,15.4%,,,,,,,,,40758.47
Mr. Rime,195,move,7,Rapid Spin,15.3%,,,,,,,,,40758.47
Mr. Rime,195,move,8,Trick Room,15.0%,,,,,,,,,40758.47
Mr. Rime,195,move,9,Encore,13.1%,,,,,,,,,40758.47
Mr. Rime,195,move,10,Trick,13.1%,,,,,,,,,40758.47
Mr. Rime,195,held_item,1,Focus Sash,32.6%,,,,,,,,,40762.37
Mr. Rime,195,held_item,2,Choice Scarf,18.4%,,,,,,,,,40762.37
Mr. Rime,195,held_item,3,Sitrus Berry,10.8%,,,,,,,,,40762.37
Mr. Rime,195,held_item,4,Leftovers,5.8%,,,,,,,,,40762.37
Mr. Rime,195,held_item,5,Never-Melt Ice,4.8%,,,,,,,,,40762.37
Mr. Rime,195,held_item,6,Quick Claw,4.4%,,,,,,,,,40770.64
Mr. Rime,195,held_item,7,Lum Berry,2.9%,,,,,,,,,40770.64
Mr. Rime,195,held_item,8,Life Orb,2.9%,,,,,,,,,40770.64
Mr. Rime,195,held_item,9,Bright Powder,2.1%,,,,,,,,,40770.64
Mr. Rime,195,held_item,10,Expert Belt,2.1%,,,,,,,,,40770.64
Mr. Rime,195,teammate,1,Garchomp,,,,,,,,,,40778.18
Mr. Rime,195,teammate,2,Charizard,,,,,,,,,,40778.18
Mr. Rime,195,teammate,3,Mimikyu,,,,,,,,,,40778.18
Mr. Rime,195,teammate,4,Meowscarada,,,,,,,,,,40778.18
Mr. Rime,195,teammate,5,Kingambit,,,,,,,,,,40778.18
Mr. Rime,195,teammate,6,Blaziken,,,,,,,,,,40781.32
Mr. Rime,195,teammate,7,Gyarados,,,,,,,,,,40781.32
Mr. Rime,195,teammate,8,Archaludon,,,,,,,,,,40781.32
Mr. Rime,195,teammate,9,Volcarona,,,,,,,,,,40781.32
Mr. Rime,195,teammate,10,Excadrill,,,,,,,,,,40781.32
Mr. Rime,195,stat_alignment,1,Modest,38.6%,Sp. Atk,Attack,,,,,,,40783.63
Mr. Rime,195,stat_alignment,2,Timid,30.3%,Speed,Attack,,,,,,,40783.63
Mr. Rime,195,stat_alignment,3,Calm,7.3%,Sp. Def,Attack,,,,,,,40783.63
Mr. Rime,195,stat_alignment,4,Quiet,7.1%,Sp. Atk,Speed,,,,,,,40783.63
Mr. Rime,195,stat_alignment,5,Bold,6.7%,Defense,Attack,,,,,,,40783.63
Mr. Rime,195,stat_alignment,6,Relaxed,2.6%,Defense,Speed,,,,,,,40786.89
Mr. Rime,195,stat_alignment,7,Mild,1.7%,Sp. Atk,Defense,,,,,,,40786.89
Mr. Rime,195,stat_alignment,8,Rash,1.3%,Sp. Atk,Sp. Def,,,,,,,40786.89
Mr. Rime,195,stat_alignment,9,Sassy,1.2%,Sp. Def,Speed,,,,,,,40786.89
Mr. Rime,195,stat_alignment,10,Jolly,0.8%,Speed,Sp. Atk,,,,,,,40786.89
Mr. Rime,195,stat_points,1,,28.0%,,,2,0,0,32,0,32,40789.41
Mr. Rime,195,stat_points,2,,5.5%,,,0,0,2,32,0,32,40789.41
Mr. Rime,195,stat_points,3,,4.6%,,,32,0,2,32,0,0,40789.41
Mr. Rime,195,stat_points,4,,4.1%,,,32,0,0,32,2,0,40789.41
Mr. Rime,195,stat_points,5,,3.3%,,,0,0,0,32,2,32,40789.41
Mr. Rime,195,stat_points,6,,2.1%,,,32,0,0,32,0,2,40816.38
Mr. Rime,195,stat_points,7,,2.0%,,,0,0,32,32,0,2,40816.38
Mr. Rime,195,stat_points,8,,1.9%,,,32,0,2,0,32,0,40816.38
Mr. Rime,195,ability,1,Screen Cleaner,84.0%,,,,,,,,,40833.19
Mr. Rime,195,ability,2,Ice Body,11.3%,,,,,,,,,40833.19
Mr. Rime,195,ability,3,Tangled Feet,4.6%,,,,,,,,,40833.19
