pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Bastiodon,222,move,1,Wide Guard,94.1%,,,,,,,,,13207.23
Bastiodon,222,move,2,Body Press,72.3%,,,,,,,,,13207.23
Bastiodon,222,move,3,lron,52.9%,,,,,,,,,13207.23
Bastiodon,222,move,4,Sandstorm,28.7%,,,,,,,,,13207.23
Bastiodon,222,move,5,Metal Burst,23.8%,,,,,,,,,13207.23
Bastiodon,222,move,6,Heavy Slam,19.8%,,,,,,,,,13212.23
Bastiodon,222,move,7,Foul Play,18.8%,,,,,,,,,13212.23
Bastiodon,222,move,8,Rock Slide,16.8%,,,,,,,,,13212.23
Bastiodon,222,move,9,Roar,15.8%,,,,,,,,,13212.23
Bastiodon,222,move,10,Guard Split,12.9%,,,,,,,,,13212.23
Bastiodon,222,held_item,1,Sitrus Berry,46.5%,,,,,,,,,13215.73
Bastiodon,222,held_item,2,Leftovers,28.7%,,,,,,,,,13215.73
Bastiodon,222,held_item,3,Bright Powder,10.9%,,,,,,,,,13215.73
Bastiodon,222,held_item,4,Muscle Band,5.0%,,,,,,,,,13215.73
Bastiodon,222,held_item,5,Chople Berry,2.0%,,,,,,,,,13215.73
Bastiodon,222,held_item,6,Shuca Berry,2.0%,,,,,,,,,13220.23
Bastiodon,222,held_item,7,Black Glasses,2.0%,,,,,,,,,13220.23
Bastiodon,222,held_item,8,Wide Lens,2.0%,,,,,,,,,13220.23
Bastiodon,222,held_item,9,Focus Band,1.0%,,,,,,,,,13220.23
Bastiodon,222,teammate,1,Staraptor,,,,,,,,,,13223.73
Bastiodon,222,teammate,2,Basculegion,,,,,,,,,,13223.73
Bastiodon,222,teammate,3,Vivillon Fancy Pattern,,,,,,,,,,13223.73
Bastiodon,222,teammate,4,Espathra,,,,,,,,,,13223.73
Bastiodon,222,teammate,5,Kingambit,,,,,,,,,,13223.73
Bastiodon,222,teammate,6,Whimsicott,,,,,,,,,,13228.73
Bastiodon,222,teammate,7,Froslass,,,,,,,,,,13228.73
Bastiodon,222,teammate,8,Farigiraf,,,,,,,,,,13228.73
Bastiodon,222,teammate,9,Hatterene,,,,,,,,,,13228.73
Bastiodon,222,teammate,10,Arcanine,,,,,,,,,,13228.73
Bastiodon,222,ability,2,Soundproof,42.6%,,,,,,,,,13255.73
