pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Tyrantrum,197,move,1,Rock Slide,56.6%,,,,,,,,,11734.73
Tyrantrum,197,move,2,Head Smash,53.6%,,,,,,,,,11734.73
Tyrantrum,197,move,3,Psychic Fangs,47.5%,,,,,,,,,11734.73
Tyrantrum,197,move,4,Ice Fang,42.0%,,,,,,,,,11734.73
Tyrantrum,197,move,5,Crunch,31.2%,,,,,,,,,11734.73
Tyrantrum,197,move,6,Protect,25.9%,,,,,,,,,11740.73
Tyrantrum,197,move,7,Dragon Claw,25.7%,,,,,,,,,11740.73
Tyrantrum,197,move,8,Dragon Dance,20.7%,,,,,,,,,11740.73
Tyrantrum,197,move,9,Close Combat,17.5%,,,,,,,,,11740.73
Tyrantrum,197,move,10,Lash Out,16.6%,,,,,,,,,11740.73
Tyrantrum,197,held_item,1,Choice Scarf,28.6%,,,,,,,,,11743.73
Tyrantrum,197,held_item,2,Wide Lens,16.9%,,,,,,,,,11743.73
Tyrantrum,197,held_item,3,Life Orb,15.5%,,,,,,,,,11743.73
Tyrantrum,197,held_item,4,Focus Sash,15.2%,,,,,,,,,11743.73
Tyrantrum,197,held_item,5,Expert Belt,5.8%,,,,,,,,,11743.73
Tyrantrum,197,held_item,6,Sitrus Berry,3.8%,,,,,,,,,11748.73
Tyrantrum,197,held_item,7,Chople Berry,3.8%,,,,,,,,,11748.73
Tyrantrum,197,held_item,8,Leftovers,2.3%,,,,,,,,,11748.73
Tyrantrum,197,held_item,9,Twisted Spoon,2.0%,,,,,,,,,11748.73
Tyrantrum,197,held_item,10,Roseli Berry,2.0%,,,,,,,,,11748.73
Tyrantrum,197,teammate,1,Farigiraf,,,,,,,,,,11752.23
Tyrantrum,197,teammate,2,Whimsicott,,,,,,,,,,11752.23
Tyrantrum,197,teammate,3,Raichu,,,,,,,,,,11752.23
Tyrantrum,197,teammate,4,Armarouge,,,,,,,,,,11752.23
Tyrantrum,197,teammate,5,Sinistcha,,,,,,,,,,11752.23
Tyrantrum,197,teammate,6,Clawitzer,,,,,,,,,,11757.23
Tyrantrum,197,teammate,7,Tsareena,,,,,,,,,,11757.23
Tyrantrum,197,teammate,8,Hatterene,,,,,,,,,,11757.23
Tyrantrum,197,teammate,9,Staraptor,,,,,,,,,,11757.23
Tyrantrum,197,teammate,10,Gardevoir,,,,,,,,,,11757.23
Tyrantrum,197,ability,1,Strong Jaw,63.3%,,,,,,,,,11784.73
Tyrantrum,197,ability,2,Rock Head,36.7%,,,,,,,,,11784.73
