pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Polteageist,223,move,1,Shell Smash,89.6%,,,,,,,,,13264.23
Polteageist,223,move,2,Protect,59.4%,,,,,,,,,13264.23
Polteageist,223,move,3,Shadow Ball,58.3%,,,,,,,,,13264.23
Polteageist,223,move,4,Baton Pass,,,,,,,,,,13264.23
Polteageist,223,move,5,Giga Drain,40.6%,,,,,,,,,13264.23
Polteageist,223,move,6,Sucker Punch,26.0%,,,,,,,,,13269.73
Polteageist,223,move,7,Stored Power,16.7%,,,,,,,,,13269.73
Polteageist,223,move,8,Hex,11.5%,,,,,,,,,13269.73
Polteageist,223,move,9,Trick Room,10.4%,,,,,,,,,13269.73
Polteageist,223,move,10,Strength Sap,8.3%,,,,,,,,,13269.73
Polteageist,223,teammate,1,Farigiraf,,,,,,,,,,13281.23
Polteageist,223,teammate,2,Sinistcha,,,,,,,,,,13281.23
Polteageist,223,teammate,3,Pinsir,,,,,,,,,,13281.23
Polteageist,223,teammate,4,Orthworm,,,,,,,,,,13281.23
Polteageist,223,teammate,5,Garchomp,,,,,,,,,,13281.23
Polteageist,223,teammate,6,Whimsicott,,,,,,,,,,13286.23
Polteageist,223,teammate,7,Kingambit,,,,,,,,,,13286.23
Polteageist,223,teammate,8,Sneasler,,,,,,,,,,13286.23
Polteageist,223,teammate,9,Blastoise,,,,,,,,,,13286.23
Polteageist,223,teammate,10,Primarina,,,,,,,,,,13286.23
Polteageist,223,stat_alignment,1,Timid,39.6%,Speed,Attack,,,,,,,13289.73
Polteageist,223,stat_alignment,2,Modest,30.2%,Sp. Atk,Attack,,,,,,,13289.73
Polteageist,223,stat_alignment,3,Bold,18.8%,Defense,Attack,,,,,,,13289.73
Polteageist,223,stat_alignment,4,Bold,18.8%,Defense,Attack,,,,,,,13294.23
Polteageist,223,stat_alignment,5,Calm,3.1%,Sp. Def,Attack,,,,,,,13289.73
Polteageist,223,stat_alignment,6,Calm,3.1%,Sp. Def,Attack,,,,,,,13294.23
Polteageist,223,stat_alignment,7,Quiet,2.1%,Sp. Atk,Speed,,,,,,,13294.23
Polteageist,223,stat_alignment,8,Relaxed,1.0%,Defense,Speed,,,,,,,13294.23
Polteageist,223,ability,1,Weak Armor,56.3%,,,,,,,,,13313.23
Polteageist,223,ability,2,Cursed Body,43.8%,,,,,,,,,13313.23
