pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Vaporeon,167,move,1,Scald,72.9%,,,,,,,,,9940.73
Vaporeon,167,move,2,Ice Beam,45.2%,,,,,,,,,9940.73
Vaporeon,167,move,3,Acid Armor,38.8%,,,,,,,,,9940.73
Vaporeon,167,move,4,Calm Mind,37.0%,,,,,,,,,9940.73
Vaporeon,167,move,5,Protect,30.5%,,,,,,,,,9940.73
Vaporeon,167,move,6,Wish,19.7%,,,,,,,,,9946.73
Vaporeon,167,move,7,Detect,19.2%,,,,,,,,,9946.73
Vaporeon,167,move,8,Icy Wind,15.2%,,,,,,,,,9946.73
Vaporeon,167,move,9,Rain Dance,14.7%,,,,,,,,,9946.73
Vaporeon,167,move,10,Baton Pass,14.5%,,,,,,,,,9946.73
Vaporeon,167,held_item,1,Leftovers,44.0%,,,,,,,,,9949.73
Vaporeon,167,held_item,2,Sitrus Berry,23.9%,,,,,,,,,9949.73
Vaporeon,167,held_item,3,Rindo Berry,11.4%,,,,,,,,,9949.73
Vaporeon,167,held_item,4,Mystic Water,10.8%,,,,,,,,,9949.73
Vaporeon,167,held_item,5,Zoom Lens,2.1%,,,,,,,,,9949.73
Vaporeon,167,held_item,6,Never-Melt Ice,1.9%,,,,,,,,,9954.73
Vaporeon,167,held_item,7,Mental Herb,1.6%,,,,,,,,,9954.73
Vaporeon,167,held_item,8,Life Orb,1.5%,,,,,,,,,9954.73
Vaporeon,167,held_item,9,Lum Berry,0.9%,,,,,,,,,9954.73
Vaporeon,167,held_item,10,Metronome,0.6%,,,,,,,,,9954.73
Vaporeon,167,teammate,1,Sylveon,,,,,,,,,,9958.23
Vaporeon,167,teammate,2,Garchomp,,,,,,,,,,9958.23
Vaporeon,167,teammate,3,Raichu,,,,,,,,,,9958.23
Vaporeon,167,teammate,4,Whimsicott,,,,,,,,,,9958.23
Vaporeon,167,teammate,5,Pelipper,,,,,,,,,,9958.23
Vaporeon,167,teammate,6,Farigiraf,,,,,,,,,,9963.23
Vaporeon,167,teammate,7,Audino,,,,,,,,,,9963.23
Vaporeon,167,teammate,8,Staraptor,,,,,,,,,,9963.23
Vaporeon,167,teammate,9,Grimmsnarl,,,,,,,,,,9963.23
Vaporeon,167,teammate,10,Politoed,,,,,,,,,,9963.23
Vaporeon,167,stat_alignment,1,Calm,29.5%,Sp. Def,Attack,,,,,,,9966.73
Vaporeon,167,stat_alignment,2,Bold,25.1%,Defense,Attack,,,,,,,9966.73
Vaporeon,167,stat_alignment,3,Quiet,14.6%,Sp. Atk,Speed,,,,,,,9966.73
Vaporeon,167,stat_alignment,4,Modest,14.4%,Sp. Atk,Attack,,,,,,,9966.73
Vaporeon,167,stat_alignment,5,Relaxed,8.9%,Defense,Speed,,,,,,,9966.73
Vaporeon,167,stat_alignment,6,Relaxed,8.9%,Defense,Speed,,,,,,,9971.23
Vaporeon,167,stat_alignment,7,Sassy,4.6%,Sp. Def,Speed,,,,,,,9971.23
Vaporeon,167,stat_alignment,8,Timid,2.9%,Speed,Attack,,,,,,,9971.23
Vaporeon,167,stat_points,1,,15.4%,,,32,0,32,0,2,0,9975.23
Vaporeon,167,stat_points,2,,11.4%,,,2,,0,32,32,0,9975.23
Vaporeon,167,stat_points,3,,8.8%,,,32,0,19,0,15,0,9975.23
Vaporeon,167,stat_points,4,,7.8%,,,0,0,32,0,32,2,9975.23
Vaporeon,167,stat_points,5,,6.7%,,,30,0,30,0,6,0,9975.23
Vaporeon,167,stat_points,8,,4.8%,,,32,0,30,0,4,0,9987.23
Vaporeon,167,stat_points,9,,3.6%,,,0,0,32,32,2,0,9987.23
Vaporeon,167,stat_points,10,,2.9%,,,17,0,30,0,19,0,9987.23
Vaporeon,167,stat_points,11,,2.9%,,,2,0,32,32,0,0,9987.23
Vaporeon,167,stat_points,12,,2.9%,,,14,0,20,0,32,0,9987.23
Vaporeon,167,ability,1,Water Absorb,98.5%,,,,,,,,,9991.23
Vaporeon,167,ability,2,Hydration,1.5%,,,,,,,,,9991.23
