move_name,type,category,power,accuracy,pp
Acid Armor,Poison,Status,-,101,20
Burning Jealousy,Fire,Special,70,100,8
Calm Mind,Psychic,Status,-,101,20
Clear Smog,Poison,Special,50,101,16
Confuse Ray,Ghost,Status,-,100,12
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Double Team,Normal,Status,-,101,16
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Giga Impact,Normal,Physical,150,90,8
Haze,Ice,Status,-,101,20
Heat Wave,Fire,Special,95,90,12
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Imprison,Psychic,Status,-,101,12
Inferno,Fire,Special,100,50,8
Lash Out,Dark,Physical,75,100,8
Memento,Dark,Status,-,100,12
Minimize,Normal,Status,-,101,12
Mystical Fire,Fire,Special,75,100,12
Night Shade,Ghost,Special,1,100,16
Overheat,Fire,Special,130,90,8
Pain Split,Normal,Status,-,101,20
Payback,Dark,Physical,50,100,12
Poltergeist,Ghost,Physical,110,90,8
Power Split,Psychic,Status,-,101,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Shadow Ball,Ghost,Special,80,100,16
Skitter Smack,Bug,Physical,70,90,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Spite,Ghost,Status,-,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Taunt,Dark,Status,-,100,20
Temper Flare,Fire,Physical,75,100,12
Thief,Dark,Physical,60,100,20
Trailblaze,Grass,Physical,50,100,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Will-O-Wisp,Fire,Status,-,85,16
