move_name,type,category,power,accuracy,pp
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Confuse Ray,Ghost,Status,-,100,12
Dark Pulse,Dark,Special,80,100,16
Discharge,Electric,Special,80,100,16
Double Team,Normal,Status,-,101,16
Eerie Impulse,Electric,Status,-,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Foul Play,Dark,Physical,95,100,16
Helping Hand,Normal,Status,-,101,20
Hex,Ghost,Special,65,100,12
Hydro Pump,Water,Special,110,80,8
Hyper Voice,Normal,Special,90,100,12
Light Screen,Psychic,Status,-,101,20
Nasty Plot,Dark,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Pain Split,Normal,Status,-,101,20
Poltergeist,Ghost,Physical,110,90,8
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rising Voltage,Electric,Special,70,100,20
Round,Normal,Special,60,100,16
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spite,Ghost,Status,-,100,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Thief,Dark,Physical,60,100,20
Thunder,Electric,Special,110,70,12
Thunder Shock,Electric,Special,40,100,20
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Trick,Psychic,Status,-,100,12
Uproar,Normal,Special,90,100,12
Volt Switch,Electric,Special,70,100,20
Will-O-Wisp,Fire,Status,-,85,16
