move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Air Slash,Flying,Special,75,95,16
Aqua Cutter,Water,Physical,70,100,20
Aqua Jet,Water,Physical,40,100,20
Aqua Tail,Water,Physical,90,90,12
Assurance,Dark,Physical,60,100,12
Avalanche,Ice,Physical,60,100,12
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulldoze,Ground,Physical,60,100,20
Chilling Water,Water,Special,50,100,20
Copycat,Normal,Status,-,101,20
Detect,Fighting,Status,-,101,8
Dig,Ground,Physical,80,100,12
Dive,Water,Physical,80,100,12
Drill Run,Ground,Physical,80,95,12
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fling,Dark,Physical,1,100,12
Flip Turn,Water,Physical,60,100,20
Focus Energy,Normal,Status,-,101,20
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Helping Hand,Normal,Status,-,101,20
Hydro Cannon,Water,Special,150,90,8
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Icy Wind,Ice,Special,55,95,16
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Liquidation,Water,Physical,85,100,12
Megahorn,Bug,Physical,120,85,12
Night Slash,Dark,Physical,70,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Razor Shell,Water,Physical,75,95,12
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Sacred Sword,Fighting,Physical,90,100,16
Scary Face,Normal,Status,-,100,12
Screech,Normal,Status,-,85,20
Sleep Talk,Normal,Status,-,101,12
Smart Strike,Steel,Physical,70,101,12
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Soak,Water,Status,-,100,20
Substitute,Normal,Status,-,101,12
Superpower,Fighting,Physical,120,100,8
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Upper Hand,Fighting,Physical,65,100,16
Vacuum Wave,Fighting,Special,40,100,20
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Whirlpool,Water,Special,35,85,16
X-Scissor,Bug,Physical,80,100,16
