move_name,type,category,power,accuracy,pp
Amnesia,Psychic,Status,-,101,20
Attract,Normal,Status,-,100,16
Avalanche,Ice,Physical,60,100,12
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Chilling Water,Water,Special,50,100,20
Cosmic Power,Psychic,Status,-,101,20
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Flamethrower,Fire,Special,90,100,16
Future Sight,Psychic,Special,120,100,12
Guard Swap,Psychic,Status,-,101,12
Hex,Ghost,Special,65,100,12
Hurricane,Flying,Special,110,70,12
Hydro Pump,Water,Special,110,80,8
Ice Beam,Ice,Special,90,100,12
Icy Wind,Ice,Special,55,95,16
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Scald,Water,Special,80,100,16
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Solar Beam,Grass,Special,120,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Thief,Dark,Physical,60,100,20
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Weather Ball,Normal,Special,50,100,12
