move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Air Cutter,Flying,Special,60,95,20
Air Slash,Flying,Special,75,95,16
Blaze Kick,Fire,Physical,85,90,12
Brave Bird,Flying,Physical,120,100,16
Bulk Up,Fighting,Status,-,101,20
Defog,Flying,Status,-,101,16
Double-Edge,Normal,Physical,120,100,16
Dual Wingbeat,Flying,Physical,40,90,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Feather Dance,Flying,Status,-,100,16
Feint,Normal,Physical,30,100,12
Fire Blast,Fire,Special,110,85,8
Fire Spin,Fire,Special,35,85,16
Flail,Normal,Physical,1,100,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Fly,Flying,Physical,90,95,16
Giga Impact,Normal,Physical,150,90,8
Heat Wave,Fire,Special,95,90,12
Hurricane,Flying,Special,110,70,12
Hyper Beam,Normal,Special,150,90,8
Overheat,Fire,Special,130,90,8
Protect,Normal,Status,-,101,8
Quick Attack,Normal,Physical,40,100,20
Quick Guard,Fighting,Status,-,101,16
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Roost,Flying,Status,-,101,8
Round,Normal,Special,60,100,16
Sky Attack,Flying,Physical,140,90,8
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Steel Wing,Steel,Physical,70,90,20
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swords Dance,Normal,Status,-,101,20
Tailwind,Flying,Status,-,101,16
Taunt,Dark,Status,-,100,20
Temper Flare,Fire,Physical,75,100,12
Tera Blast,Normal,Special,80,100,12
Thief,Dark,Physical,60,100,20
U-turn,Bug,Physical,70,100,20
Upper Hand,Fighting,Physical,65,100,16
Whirlwind,Normal,Status,-,101,20
Will-O-Wisp,Fire,Status,-,85,16
