move_name,type,category,power,accuracy,pp
Ancient Power,Rock,Special,60,100,8
Attract,Normal,Status,-,100,16
Avalanche,Ice,Physical,60,100,12
Blizzard,Ice,Special,110,70,8
Block,Normal,Status,-,101,8
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Bulldoze,Ground,Physical,60,100,20
Counter,Fighting,Physical,1,100,20
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fissure,Ground,Physical,1,30,8
Flamethrower,Fire,Special,90,100,16
Flash Cannon,Steel,Special,80,100,12
Focus Energy,Normal,Status,-,101,20
Foul Play,Dark,Physical,95,100,16
Giga Impact,Normal,Physical,150,90,8
Guard Split,Psychic,Status,-,101,12
Hard Press,Steel,Physical,1,100,12
Heavy Slam,Steel,Physical,1,100,12
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Metal Burst,Steel,Physical,1,100,12
Metal Sound,Steel,Status,-,85,20
Meteor Beam,Rock,Special,120,90,12
Mud-Slap,Ground,Special,20,100,12
Outrage,Dragon,Physical,120,100,12
Power Gem,Rock,Special,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Blast,Rock,Physical,25,90,12
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sand Tomb,Ground,Physical,35,85,16
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Scorching Sands,Ground,Special,70,100,12
Screech,Normal,Status,-,85,20
Sleep Talk,Normal,Status,-,101,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Stealth Rock,Rock,Status,-,101,20
Steel Beam,Steel,Special,140,95,8
Steel Roller,Steel,Physical,130,100,8
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swagger,Normal,Status,-,85,16
Taunt,Dark,Status,-,100,20
Thunder,Electric,Special,110,70,12
Thunderbolt,Electric,Special,90,100,16
Trailblaze,Grass,Physical,50,100,20
Wide Guard,Rock,Status,-,101,12
