move_name,type,category,power,accuracy,pp
Ally Switch,Psychic,Status,-,101,16
Aromatic Mist,Fairy,Status,-,101,20
Baton Pass,Normal,Status,-,101,20
Calm Mind,Psychic,Status,-,101,20
Confuse Ray,Ghost,Status,-,100,12
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Foul Play,Dark,Physical,95,100,16
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Imprison,Psychic,Status,-,101,12
Light Screen,Psychic,Status,-,101,20
Memento,Dark,Status,-,100,12
Nasty Plot,Dark,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Pain Split,Normal,Status,-,101,20
Payback,Dark,Physical,50,100,12
Phantom Force,Ghost,Physical,90,100,12
Poltergeist,Ghost,Physical,110,90,8
Protect,Normal,Status,-,101,8
Psychic,Psychic,Special,90,100,12
Psyshock,Psychic,Special,80,100,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Self-Destruct,Normal,Physical,200,100,8
Shadow Ball,Ghost,Special,80,100,16
Shell Smash,Normal,Status,-,101,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spite,Ghost,Status,-,100,12
Stored Power,Psychic,Special,20,100,12
Strength Sap,Grass,Status,-,100,12
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sweet Scent,Normal,Status,-,100,20
Teatime,Normal,Status,-,101,12
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Will-O-Wisp,Fire,Status,-,85,16
Wonder Room,Psychic,Status,-,101,12
