move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Attract,Normal,Status,-,100,16
Aura Sphere,Fighting,Special,80,101,20
Belly Drum,Normal,Status,-,101,12
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Boomburst,Normal,Special,140,100,12
Breaking Swipe,Dragon,Physical,60,100,16
Brick Break,Fighting,Physical,75,100,16
Brutal Swing,Dark,Physical,60,100,20
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Clanging Scales,Dragon,Special,110,100,8
Clangorous Soul,Dragon,Status,-,101,8
Close Combat,Fighting,Physical,120,100,8
Coaching,Fighting,Status,-,101,12
Counter,Fighting,Physical,1,100,20
Double-Edge,Normal,Physical,120,100,16
Draco Meteor,Dragon,Special,130,90,8
Dragon Cheer,Dragon,Status,-,101,16
Dragon Claw,Dragon,Physical,80,100,16
Dragon Dance,Dragon,Status,-,101,20
Dragon Pulse,Dragon,Special,85,100,12
Dragon Tail,Dragon,Physical,60,90,12
Drain Punch,Fighting,Physical,75,100,12
Earthquake,Ground,Physical,100,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Punch,Fire,Physical,75,100,16
Flamethrower,Fire,Special,90,100,16
Flash Cannon,Steel,Special,80,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Giga Impact,Normal,Physical,150,90,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Ice Punch,Ice,Physical,75,100,16
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Low Kick,Fighting,Physical,1,100,20
Mega Kick,Normal,Physical,120,75,8
Metal Sound,Steel,Status,-,85,20
Noble Roar,Normal,Status,-,100,20
Outrage,Dragon,Physical,120,100,12
Payback,Dark,Physical,50,100,12
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Screech,Normal,Status,-,85,20
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stealth Rock,Rock,Status,-,101,20
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Throat Chop,Dark,Physical,80,100,16
Thunder Punch,Electric,Physical,75,100,16
Upper Hand,Fighting,Physical,65,100,16
Uproar,Normal,Special,90,100,12
Vacuum Wave,Fighting,Special,40,100,20
X-Scissor,Bug,Physical,80,100,16
