move_name,type,category,power,accuracy,pp
After You,Normal,Status,-,101,16
Agility,Psychic,Status,-,101,20
Aromatic Mist,Fairy,Status,-,101,20
Baton Pass,Normal,Status,-,101,20
Brutal Swing,Dark,Physical,60,100,20
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Dark Pulse,Dark,Special,80,100,16
Dazzling Gleam,Fairy,Special,80,100,12
Disarming Voice,Fairy,Special,40,101,16
Draining Kiss,Fairy,Special,50,100,12
Endure,Normal,Status,-,101,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Future Sight,Psychic,Special,120,100,12
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Gravity,Psychic,Status,-,101,8
Guard Swap,Psychic,Status,-,101,12
Heal Pulse,Psychic,Status,-,101,12
Healing Wish,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Imprison,Psychic,Status,-,101,12
Life Dew,Water,Status,-,101,12
Light Screen,Psychic,Status,-,101,20
Magic Powder,Psychic,Status,-,100,20
Magic Room,Psychic,Status,-,101,12
Magical Leaf,Grass,Special,60,101,20
Misty Explosion,Fairy,Special,100,100,8
Misty Terrain,Fairy,Status,-,101,12
Mystical Fire,Fire,Special,75,100,12
Nuzzle,Electric,Physical,20,100,20
Pain Split,Normal,Status,-,101,20
Play Rough,Fairy,Physical,90,90,12
Power Swap,Psychic,Status,-,101,12
Power Whip,Grass,Physical,120,85,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psycho Cut,Psychic,Physical,70,100,20
Psyshock,Psychic,Special,80,100,12
Quash,Dark,Status,-,100,16
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Swords Dance,Normal,Status,-,101,20
Thunder Wave,Electric,Status,-,90,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Wonder Room,Psychic,Status,-,101,12
