move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Agility,Psychic,Status,-,101,20
Air Slash,Flying,Special,75,95,16
Attract,Normal,Status,-,100,16
Baton Pass,Normal,Status,-,101,20
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Charm,Fairy,Status,-,100,20
Covet,Normal,Physical,60,100,20
Defog,Flying,Status,-,101,16
Discharge,Electric,Special,80,100,16
Double Team,Normal,Status,-,101,16
Dual Wingbeat,Flying,Physical,40,90,12
Eerie Impulse,Electric,Status,-,100,16
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fling,Dark,Physical,1,100,12
Helping Hand,Normal,Status,-,101,20
Iron Tail,Steel,Physical,100,75,16
Light Screen,Psychic,Status,-,101,20
Nuzzle,Electric,Physical,20,100,20
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rising Voltage,Electric,Special,70,100,20
Roost,Flying,Status,-,101,8
Round,Normal,Special,60,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Speed Swap,Psychic,Status,-,101,12
Substitute,Normal,Status,-,101,12
Taunt,Dark,Status,-,100,20
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Tickle,Normal,Status,-,100,20
U-turn,Bug,Physical,70,100,20
Volt Switch,Electric,Special,70,100,20
Wild Charge,Electric,Physical,90,100,16
