move_name,type,category,power,accuracy,pp
Ancient Power,Rock,Special,60,100,8
Assurance,Dark,Physical,60,100,12
Attract,Normal,Status,-,100,16
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Brutal Swing,Dark,Physical,60,100,20
Charm,Fairy,Status,-,100,20
Crunch,Dark,Physical,80,100,16
Dark Pulse,Dark,Special,80,100,16
Double-Edge,Normal,Physical,120,100,16
Draining Kiss,Fairy,Special,50,100,12
Dynamic Punch,Fighting,Physical,100,50,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Tears,Dark,Status,-,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Flamethrower,Fire,Special,90,100,16
Flash Cannon,Steel,Special,80,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Foul Play,Dark,Physical,95,100,16
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Guard Swap,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Ice Punch,Ice,Physical,75,100,16
Icy Wind,Ice,Special,55,95,16
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Knock Off,Dark,Physical,65,100,20
Mega Kick,Normal,Physical,120,75,8
Misty Terrain,Fairy,Status,-,101,12
Payback,Dark,Physical,50,100,12
Play Rough,Fairy,Physical,90,90,12
Poison Fang,Poison,Physical,50,100,16
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Seismic Toss,Fighting,Physical,1,100,20
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Spit Up,Normal,Special,1,100,12
Stealth Rock,Rock,Status,-,101,20
Steel Beam,Steel,Special,140,95,8
Stockpile,Normal,Status,-,101,20
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Swagger,Normal,Status,-,85,16
Swallow,Normal,Status,-,101,12
Sweet Scent,Normal,Status,-,100,20
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thunder Fang,Electric,Physical,65,95,16
Thunder Punch,Electric,Physical,75,100,16
Tickle,Normal,Status,-,100,20
