move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Assurance,Dark,Physical,60,100,12
Astonish,Ghost,Physical,30,100,16
Beat Up,Dark,Physical,1,100,12
Belch,Poison,Special,120,90,12
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Breaking Swipe,Dragon,Physical,60,100,16
Brutal Swing,Dark,Physical,60,100,20
Bulldoze,Ground,Physical,60,100,20
Crunch,Dark,Physical,80,100,16
Dark Pulse,Dark,Special,80,100,16
Double Hit,Normal,Physical,35,90,12
Draco Meteor,Dragon,Special,130,90,8
Dragon Cheer,Dragon,Status,-,101,16
Dragon Dance,Dragon,Status,-,101,20
Dragon Pulse,Dragon,Special,85,100,12
Dragon Rush,Dragon,Physical,100,75,12
Dragon Tail,Dragon,Physical,60,90,12
Dual Wingbeat,Flying,Physical,40,90,12
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Fire Spin,Fire,Special,35,85,16
Flamethrower,Fire,Special,90,100,16
Flash Cannon,Steel,Special,80,100,12
Fly,Flying,Physical,90,95,16
Focus Blast,Fighting,Special,120,70,8
Focus Energy,Normal,Status,-,101,20
Giga Impact,Normal,Physical,150,90,8
Head Smash,Rock,Physical,150,80,8
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Iron Tail,Steel,Physical,100,75,16
Lash Out,Dark,Physical,75,100,8
Nasty Plot,Dark,Status,-,101,20
Outrage,Dragon,Physical,120,100,12
Payback,Dark,Physical,50,100,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Screech,Normal,Status,-,85,20
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Spite,Ghost,Status,-,100,12
Stealth Rock,Rock,Status,-,101,20
Steel Wing,Steel,Physical,70,90,20
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Surf,Water,Special,90,100,16
Tailwind,Flying,Status,-,101,16
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Throat Chop,Dark,Physical,80,100,16
Thunder Fang,Electric,Physical,65,95,16
Thunder Wave,Electric,Status,-,90,20
Tri Attack,Normal,Special,80,100,12
U-turn,Bug,Physical,70,100,20
Uproar,Normal,Special,90,100,12
Zen Headbutt,Psychic,Physical,80,90,16
