move_name,type,category,power,accuracy,pp
Ally Switch,Psychic,Status,-,101,16
Baton Pass,Normal,Status,-,101,20
Boomburst,Normal,Special,140,100,12
Calm Mind,Psychic,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Charm,Fairy,Status,-,100,20
Cosmic Power,Psychic,Status,-,101,20
Curse,Ghost,Status,-,101,12
Dazzling Gleam,Fairy,Special,80,100,12
Disable,Normal,Status,-,100,20
Double-Edge,Normal,Physical,120,100,16
Draining Kiss,Fairy,Special,50,100,12
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Extrasensory,Psychic,Special,80,100,20
Facade,Normal,Physical,70,100,20
Fake Tears,Dark,Status,-,100,20
Flash Cannon,Steel,Special,80,100,12
Future Sight,Psychic,Special,120,100,12
Grass Knot,Grass,Special,1,100,20
Gravity,Psychic,Status,-,101,8
Heal Bell,Normal,Status,-,101,8
Heal Pulse,Psychic,Status,-,101,12
Healing Wish,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Voice,Normal,Special,90,100,12
Hypnosis,Psychic,Status,-,60,20
Icy Wind,Ice,Special,55,95,16
Imprison,Psychic,Status,-,101,12
Knock Off,Dark,Physical,65,100,20
Light Screen,Psychic,Status,-,101,20
Metal Sound,Steel,Status,-,85,20
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Recover,Normal,Status,-,101,8
Recycle,Normal,Status,-,101,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Screech,Normal,Status,-,85,20
Self-Destruct,Normal,Physical,200,100,8
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Taunt,Dark,Status,-,100,20
Thunder Wave,Electric,Status,-,90,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Uproar,Normal,Special,90,100,12
Wish,Normal,Status,-,101,12
Wrap,Normal,Physical,15,90,20
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
