move_name,type,category,power,accuracy,pp
Agility,Psychic,Status,-,101,20
Aqua Jet,Water,Physical,40,100,20
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Chilling Water,Water,Special,50,100,20
Confuse Ray,Ghost,Status,-,100,12
Crunch,Dark,Physical,80,100,16
Double-Edge,Normal,Physical,120,100,16
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Flail,Normal,Physical,1,100,16
Flip Turn,Water,Physical,60,100,20
Giga Impact,Normal,Physical,150,90,8
Head Smash,Rock,Physical,150,80,8
Hex,Ghost,Special,65,100,12
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Icy Wind,Ice,Special,55,95,16
Last Respects,Ghost,Physical,50,100,12
Liquidation,Water,Physical,85,100,12
Mud Shot,Ground,Special,55,95,16
Muddy Water,Water,Special,90,85,12
Night Shade,Ghost,Special,1,100,16
Outrage,Dragon,Physical,120,100,12
Pain Split,Normal,Status,-,101,20
Phantom Force,Ghost,Physical,90,100,12
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snowscape,Ice,Status,-,101,8
Soak,Water,Status,-,100,20
Spite,Ghost,Status,-,100,12
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Thrash,Normal,Physical,120,100,12
Uproar,Normal,Special,90,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Wave Crash,Water,Physical,120,100,12
Whirlpool,Water,Special,35,85,16
Zen Headbutt,Psychic,Physical,80,90,16
