move_name,type,category,power,accuracy,pp
Astonish,Ghost,Physical,30,100,16
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Breaking Swipe,Dragon,Physical,60,100,16
Bug Bite,Bug,Physical,60,100,20
Bullet Seed,Grass,Physical,25,100,20
Curse,Ghost,Status,-,101,12
Double Hit,Normal,Physical,35,90,12
Double-Edge,Normal,Physical,120,100,16
Draco Meteor,Dragon,Special,130,90,8
Dragon Cheer,Dragon,Status,-,101,16
Dragon Pulse,Dragon,Special,85,100,12
Dragon Tail,Dragon,Physical,60,90,12
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fickle Beam,Dragon,Special,80,100,8
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Glide,Grass,Physical,55,100,20
Grassy Terrain,Grass,Status,-,101,12
Growth,Grass,Status,-,101,20
Gyro Ball,Steel,Physical,1,100,8
Heavy Slam,Steel,Physical,1,100,12
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Infestation,Bug,Special,20,100,20
Leaf Storm,Grass,Special,130,90,8
Magical Leaf,Grass,Special,60,101,20
Nasty Plot,Dark,Status,-,101,20
Outrage,Dragon,Physical,120,100,12
Pollen Puff,Bug,Special,90,100,16
Pounce,Bug,Physical,50,100,20
Power Whip,Grass,Physical,120,85,12
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Recover,Normal,Status,-,101,8
Recycle,Normal,Status,-,101,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rollout,Rock,Physical,30,90,20
Seed Bomb,Grass,Physical,80,100,16
Sleep Talk,Normal,Status,-,101,12
Solar Beam,Grass,Special,120,100,12
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Sweet Scent,Normal,Status,-,100,20
Syrup Bomb,Grass,Special,60,90,12
Uproar,Normal,Special,90,100,12
Yawn,Normal,Status,-,101,12
