move_name,type,category,power,accuracy,pp
Alluring Voice,Fairy,Special,80,100,12
Baton Pass,Normal,Status,-,101,20
Calm Mind,Psychic,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Charm,Fairy,Status,-,100,20
Covet,Normal,Physical,60,100,20
Dark Pulse,Dark,Special,80,100,16
Dig,Ground,Physical,80,100,12
Disarming Voice,Fairy,Special,40,101,16
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Extrasensory,Psychic,Special,80,100,20
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fake Tears,Dark,Status,-,100,20
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Gravity,Psychic,Status,-,101,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Iron Tail,Steel,Physical,100,75,16
Light Screen,Psychic,Status,-,101,20
Magic Room,Psychic,Status,-,101,12
Magical Leaf,Grass,Special,60,101,20
Nasty Plot,Dark,Status,-,101,20
Payback,Dark,Physical,50,100,12
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Role Play,Psychic,Status,-,101,12
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Tail Slap,Normal,Physical,25,85,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Tickle,Normal,Status,-,100,20
Trailblaze,Grass,Physical,50,100,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Wonder Room,Psychic,Status,-,101,12
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
