move_name,type,category,power,accuracy,pp
Acid Armor,Poison,Status,-,101,20
Acid Spray,Poison,Special,40,100,20
Ancient Power,Rock,Special,60,100,8
Confuse Ray,Ghost,Status,-,100,12
Dazzling Gleam,Fairy,Special,80,100,12
Earth Power,Ground,Special,90,100,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Explosion,Normal,Physical,250,100,8
Facade,Normal,Physical,70,100,20
Flash Cannon,Steel,Special,80,100,12
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Hyper Beam,Normal,Special,150,90,8
Iron Defense,Steel,Status,-,101,16
Light Screen,Psychic,Status,-,101,20
Memento,Dark,Status,-,100,12
Meteor Beam,Rock,Special,120,90,12
Mortal Spin,Poison,Physical,30,100,16
Mud Shot,Ground,Special,55,95,16
Power Gem,Rock,Special,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rock Blast,Rock,Physical,25,90,12
Rock Polish,Rock,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Sand Tomb,Ground,Physical,35,85,16
Sandstorm,Rock,Status,-,101,8
Self-Destruct,Normal,Physical,200,100,8
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Smack Down,Rock,Physical,50,100,16
Solar Beam,Grass,Special,120,100,12
Spikes,Ground,Status,-,101,20
Spiky Shield,Grass,Status,-,101,8
Stealth Rock,Rock,Status,-,101,20
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Venoshock,Poison,Special,65,100,12
