move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Ally Switch,Psychic,Status,-,101,16
Baby-Doll Eyes,Fairy,Status,-,100,20
Baton Pass,Normal,Status,-,101,20
Body Slam,Normal,Physical,85,100,16
Brave Bird,Flying,Physical,120,100,16
Calm Mind,Psychic,Status,-,101,20
Confuse Ray,Ghost,Status,-,100,12
Dazzling Gleam,Fairy,Special,80,100,12
Double-Edge,Normal,Physical,120,100,16
Drill Peck,Flying,Physical,80,100,20
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Feather Dance,Flying,Status,-,100,16
Flash Cannon,Steel,Special,80,100,12
Foul Play,Dark,Physical,95,100,16
Giga Impact,Normal,Physical,150,90,8
Helping Hand,Normal,Status,-,101,20
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Hypnosis,Psychic,Status,-,60,20
Last Resort,Normal,Physical,140,100,8
Light Screen,Psychic,Status,-,101,20
Low Kick,Fighting,Physical,1,100,20
Lumina Crash,Psychic,Special,80,100,12
Mud-Slap,Ground,Special,20,100,12
Night Shade,Ghost,Special,1,100,16
Pluck,Flying,Physical,60,100,20
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Roost,Flying,Status,-,101,8
Sandstorm,Rock,Status,-,101,8
Seed Bomb,Grass,Physical,80,100,16
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Thief,Dark,Physical,60,100,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
U-turn,Bug,Physical,70,100,20
Uproar,Normal,Special,90,100,12
Zen Headbutt,Psychic,Physical,80,90,16
