move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Breaking Swipe,Dragon,Physical,60,100,16
Brick Break,Fighting,Physical,75,100,16
Brutal Swing,Dark,Physical,60,100,20
Bulldoze,Ground,Physical,60,100,20
Crunch,Dark,Physical,80,100,16
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Draco Meteor,Dragon,Special,130,90,8
Dragon Cheer,Dragon,Status,-,101,16
Dragon Claw,Dragon,Physical,80,100,16
Dragon Pulse,Dragon,Special,85,100,12
Dragon Rush,Dragon,Physical,100,75,12
Dragon Tail,Dragon,Physical,60,90,12
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Flamethrower,Fire,Special,90,100,16
Fling,Dark,Physical,1,100,12
Giga Impact,Normal,Physical,150,90,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Liquidation,Water,Physical,85,100,12
Mud Shot,Ground,Special,55,95,16
Outrage,Dragon,Physical,120,100,12
Poison Jab,Poison,Physical,80,100,20
Power Gem,Rock,Special,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sand Tomb,Ground,Physical,35,85,16
Sandstorm,Rock,Status,-,101,8
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Scorching Sands,Ground,Special,70,100,12
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spikes,Ground,Status,-,101,20
Stealth Rock,Rock,Status,-,101,20
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Thrash,Normal,Physical,120,100,12
Thunder Fang,Electric,Physical,65,95,16
