move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Bulldoze,Ground,Physical,60,100,20
Burn Up,Fire,Special,130,100,8
Close Combat,Fighting,Physical,120,100,8
Covet,Normal,Physical,60,100,20
Crunch,Dark,Physical,80,100,16
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Dragon Pulse,Dragon,Special,85,100,12
Endure,Normal,Status,-,101,12
Extreme Speed,Normal,Physical,80,100,8
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Giga Impact,Normal,Physical,150,90,8
Head Smash,Rock,Physical,150,80,8
Heat Crash,Fire,Physical,1,100,12
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Howl,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Morning Sun,Normal,Status,-,101,8
Outrage,Dragon,Physical,120,100,12
Overheat,Fire,Special,130,90,8
Power Gem,Rock,Special,80,100,20
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Raging Fury,Fire,Physical,120,100,12
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Blast,Rock,Physical,25,90,12
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Scorching Sands,Ground,Special,70,100,12
Sleep Talk,Normal,Status,-,101,12
Smack Down,Rock,Physical,50,100,16
Smart Strike,Steel,Physical,70,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stealth Rock,Rock,Status,-,101,20
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Temper Flare,Fire,Physical,75,100,12
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Thunder Fang,Electric,Physical,65,95,16
Wild Charge,Electric,Physical,90,100,16
Will-O-Wisp,Fire,Status,-,85,16
