move_name,type,category,power,accuracy,pp
Ally Switch,Psychic,Status,-,101,16
Amnesia,Psychic,Status,-,101,20
Attract,Normal,Status,-,100,16
Calm Mind,Psychic,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Charm,Fairy,Status,-,100,20
Curse,Ghost,Status,-,101,12
Dazzling Gleam,Fairy,Special,80,100,12
Double Team,Normal,Status,-,101,16
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Guard Swap,Psychic,Status,-,101,12
Gyro Ball,Steel,Physical,1,100,8
Healing Wish,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hypnosis,Psychic,Status,-,60,20
Imprison,Psychic,Status,-,101,12
Light Screen,Psychic,Status,-,101,20
Misty Explosion,Fairy,Special,100,100,8
Moonblast,Fairy,Special,95,100,16
Moonlight,Fairy,Status,-,101,8
Power Swap,Psychic,Status,-,101,12
Protect,Normal,Status,-,101,8
Psychic,Psychic,Special,90,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Thunder Wave,Electric,Status,-,90,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Wonder Room,Psychic,Status,-,101,12
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
