move_name,type,category,power,accuracy,pp
Acid Armor,Poison,Status,-,101,20
Ally Switch,Psychic,Status,-,101,16
Astonish,Ghost,Physical,30,100,16
Attract,Normal,Status,-,100,16
Body Slam,Normal,Physical,85,100,16
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Confuse Ray,Ghost,Status,-,100,12
Drain Punch,Fighting,Physical,75,100,12
Encore,Normal,Status,-,100,8
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Fire Punch,Fire,Physical,75,100,16
Flash Cannon,Steel,Special,80,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gravity,Psychic,Status,-,101,8
Guard Swap,Psychic,Status,-,101,12
Gyro Ball,Steel,Physical,1,100,8
Hammer Arm,Fighting,Physical,100,90,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Ice Punch,Ice,Physical,75,100,16
Imprison,Psychic,Status,-,101,12
Iron Defense,Steel,Status,-,101,16
Knock Off,Dark,Physical,65,100,20
Light Screen,Psychic,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Pain Split,Normal,Status,-,101,20
Power Swap,Psychic,Status,-,101,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Recover,Normal,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Steel Roller,Steel,Physical,130,100,8
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Thunder,Electric,Special,110,70,12
Thunder Punch,Electric,Physical,75,100,16
Thunder Wave,Electric,Status,-,90,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Wonder Room,Psychic,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
