move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Attract,Normal,Status,-,100,16
Belch,Poison,Special,120,90,12
Bite,Dark,Physical,60,100,20
Brick Break,Fighting,Physical,75,100,16
Bullet Seed,Grass,Physical,25,100,20
Crunch,Dark,Physical,80,100,16
Dig,Ground,Physical,80,100,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Fury Swipes,Normal,Physical,18,80,16
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Glide,Grass,Physical,55,100,20
Gunk Shot,Poison,Physical,120,80,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Iron Tail,Steel,Physical,100,75,16
Leaf Storm,Grass,Special,130,90,8
Leech Seed,Grass,Status,-,90,12
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Magical Leaf,Grass,Special,60,101,20
Nasty Plot,Dark,Status,-,101,20
Payback,Dark,Physical,50,100,12
Protect,Normal,Status,-,101,8
Recycle,Normal,Status,-,101,12
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Seed Bomb,Grass,Physical,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Solar Blade,Grass,Physical,125,100,12
Stuff Cheeks,Normal,Status,-,101,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Throat Chop,Dark,Physical,80,100,16
Torment,Dark,Status,-,100,16
Trailblaze,Grass,Physical,50,100,20
Uproar,Normal,Special,90,100,12
