move_name,type,category,power,accuracy,pp
After You,Normal,Status,-,101,16
Alluring Voice,Fairy,Special,80,100,12
Ally Switch,Psychic,Status,-,101,16
Aromatic Mist,Fairy,Status,-,101,20
Attract,Normal,Status,-,100,16
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Dazzling Gleam,Fairy,Special,80,100,12
Disable,Normal,Status,-,100,20
Drain Punch,Fighting,Physical,75,100,12
Draining Kiss,Fairy,Special,50,100,12
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fake Tears,Dark,Status,-,100,20
Flail,Normal,Physical,1,100,16
Flash Cannon,Steel,Special,80,100,12
Giga Impact,Normal,Physical,150,90,8
Gyro Ball,Steel,Physical,1,100,8
Heal Pulse,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hypnosis,Psychic,Status,-,60,20
Light Screen,Psychic,Status,-,101,20
Misty Explosion,Fairy,Special,100,100,8
Misty Terrain,Fairy,Status,-,101,12
Moonblast,Fairy,Special,95,100,16
Nasty Plot,Dark,Status,-,101,20
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Sweet Kiss,Fairy,Status,-,75,12
Sweet Scent,Normal,Status,-,100,20
Thunder,Electric,Special,110,70,12
Thunderbolt,Electric,Special,90,100,16
Trick Room,Psychic,Status,-,101,8
Wish,Normal,Status,-,101,12
