move_name,type,category,power,accuracy,pp
Alluring Voice,Fairy,Special,80,100,12
Bullet Seed,Grass,Physical,25,100,20
Charm,Fairy,Status,-,100,20
Dazzling Gleam,Fairy,Special,80,100,12
Earth Power,Ground,Special,90,100,12
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Flail,Normal,Physical,1,100,16
Fling,Dark,Physical,1,100,12
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Terrain,Grass,Status,-,101,12
Growth,Grass,Status,-,101,20
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Leaf Storm,Grass,Special,130,90,8
Leech Seed,Grass,Status,-,90,12
Light Screen,Psychic,Status,-,101,20
Memento,Dark,Status,-,100,12
Mirror Coat,Psychic,Special,1,100,20
Petal Blizzard,Grass,Physical,90,100,16
Petal Dance,Grass,Special,120,100,12
Pollen Puff,Bug,Special,90,100,16
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Safeguard,Normal,Status,-,101,20
Seed Bomb,Grass,Physical,80,100,16
Sleep Talk,Normal,Status,-,101,12
Solar Beam,Grass,Special,120,100,12
Solar Blade,Grass,Physical,125,100,12
Strength Sap,Grass,Status,-,100,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Sweet Scent,Normal,Status,-,100,20
Synthesis,Grass,Status,-,101,8
Terrain Pulse,Normal,Special,50,100,12
Trailblaze,Grass,Physical,50,100,20
Weather Ball,Normal,Special,50,100,12
