move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Air Cutter,Flying,Special,60,95,20
Air Slash,Flying,Special,75,95,16
Bug Bite,Bug,Physical,60,100,20
Bug Buzz,Bug,Special,90,100,12
Calm Mind,Psychic,Status,-,101,20
Confuse Ray,Ghost,Status,-,100,12
Draining Kiss,Fairy,Special,50,100,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Hurricane,Flying,Special,110,70,12
Hyper Beam,Normal,Special,150,90,8
Iron Defense,Steel,Status,-,101,16
Light Screen,Psychic,Status,-,101,20
Poison Powder,Poison,Status,-,75,20
Pollen Puff,Bug,Special,90,100,16
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Psychic,Psychic,Special,90,100,12
Quiver Dance,Bug,Status,-,101,20
Rage Powder,Bug,Status,-,101,20
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Skitter Smack,Bug,Physical,70,90,12
Sleep Powder,Grass,Status,-,75,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
String Shot,Bug,Status,-,95,20
Struggle Bug,Bug,Special,50,100,20
Stun Spore,Grass,Status,-,75,20
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Tailwind,Flying,Status,-,101,16
Thief,Dark,Physical,60,100,20
U-turn,Bug,Physical,70,100,20
Weather Ball,Normal,Special,50,100,12
Whirlwind,Normal,Status,-,101,20
