move_name,type,category,power,accuracy,pp
Acid Armor,Poison,Status,-,101,20
Acid Spray,Poison,Special,40,100,20
Amnesia,Psychic,Status,-,101,20
Belch,Poison,Special,120,90,12
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulldoze,Ground,Physical,60,100,20
Bullet Seed,Grass,Physical,25,100,20
Clear Smog,Poison,Special,50,101,16
Corrosive Gas,Poison,Status,-,100,20
Curse,Ghost,Status,-,101,12
Destiny Bond,Ghost,Status,-,101,8
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Punch,Fire,Physical,75,100,16
Fling,Dark,Physical,1,100,12
Gastro Acid,Poison,Status,-,100,12
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Punch,Ice,Physical,75,100,16
Knock Off,Dark,Physical,65,100,20
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Pain Split,Normal,Status,-,101,20
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Seed Bomb,Grass,Physical,80,100,16
Self-Destruct,Normal,Physical,200,100,8
Shadow Ball,Ghost,Special,80,100,16
Skitter Smack,Bug,Physical,70,90,12
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Spit Up,Normal,Special,1,100,12
Stockpile,Normal,Status,-,101,20
Stuff Cheeks,Normal,Status,-,101,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swallow,Normal,Status,-,101,12
Swords Dance,Normal,Status,-,101,20
Thief,Dark,Physical,60,100,20
Thunder Punch,Electric,Physical,75,100,16
Thunder Wave,Electric,Status,-,90,20
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Venoshock,Poison,Special,65,100,12
Water Pulse,Water,Special,60,100,20
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
