move_name,type,category,power,accuracy,pp
Amnesia,Psychic,Status,-,101,20
Ancient Power,Rock,Special,60,100,8
Attract,Normal,Status,-,100,16
Avalanche,Ice,Physical,60,100,12
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Bulldoze,Ground,Physical,60,100,20
Charm,Fairy,Status,-,100,20
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Double Hit,Normal,Physical,35,90,12
Double-Edge,Normal,Physical,120,100,16
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fissure,Ground,Physical,1,30,8
Flail,Normal,Physical,1,100,16
Freeze-Dry,Ice,Special,70,100,20
Giga Impact,Normal,Physical,150,90,8
Hard Press,Steel,Physical,1,100,12
Haze,Ice,Status,-,101,20
Heavy Slam,Steel,Physical,1,100,12
High Horsepower,Ground,Physical,95,95,12
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Ice Shard,Ice,Physical,40,100,20
Icicle Crash,Ice,Physical,85,90,12
Icicle Spear,Ice,Physical,25,100,20
Icy Wind,Ice,Special,55,95,16
Iron Head,Steel,Physical,80,100,16
Knock Off,Dark,Physical,65,100,20
Mist,Ice,Status,-,101,20
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Blast,Rock,Physical,25,90,12
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sand Tomb,Ground,Physical,35,85,16
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Sleep Talk,Normal,Status,-,101,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Stealth Rock,Rock,Status,-,101,20
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Superpower,Fighting,Physical,120,100,8
Thrash,Normal,Physical,120,100,12
Throat Chop,Dark,Physical,80,100,16
Trailblaze,Grass,Physical,50,100,20
