move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Agility,Psychic,Status,-,101,20
Assurance,Dark,Physical,60,100,12
Attract,Normal,Status,-,100,16
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Bug Bite,Bug,Physical,60,100,20
Bulldoze,Ground,Physical,60,100,20
Cross Poison,Poison,Physical,70,100,20
Dig,Ground,Physical,80,100,12
Double Hit,Normal,Physical,35,90,12
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Gyro Ball,Steel,Physical,1,100,8
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Iron Defense,Steel,Status,-,101,16
Iron Tail,Steel,Physical,100,75,16
Leech Life,Bug,Physical,80,100,12
Megahorn,Bug,Physical,120,85,12
Payback,Dark,Physical,50,100,12
Pin Missile,Bug,Physical,25,95,20
Poison Jab,Poison,Physical,80,100,20
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Screech,Normal,Status,-,85,20
Skitter Smack,Bug,Physical,70,90,12
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Smart Strike,Steel,Physical,70,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Spikes,Ground,Status,-,101,20
Steel Roller,Steel,Physical,130,100,8
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Swords Dance,Normal,Status,-,101,20
Throat Chop,Dark,Physical,80,100,16
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Trailblaze,Grass,Physical,50,100,20
Venoshock,Poison,Special,65,100,12
X-Scissor,Bug,Physical,80,100,16
