move_name,type,category,power,accuracy,pp
Amnesia,Psychic,Status,-,101,20
Attract,Normal,Status,-,100,16
Belly Drum,Normal,Status,-,101,12
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Bounce,Flying,Physical,85,85,8
Brick Break,Fighting,Physical,75,100,16
Bulldoze,Ground,Physical,60,100,20
Chilling Water,Water,Special,50,100,20
Dig,Ground,Physical,80,100,12
Dive,Water,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Encore,Normal,Status,-,100,8
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Giga Impact,Normal,Physical,150,90,8
Haze,Ice,Status,-,101,20
Helping Hand,Normal,Status,-,101,20
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Hypnosis,Psychic,Status,-,60,20
Ice Beam,Ice,Special,90,100,12
Ice Punch,Ice,Physical,75,100,16
Icy Wind,Ice,Special,55,95,16
Liquidation,Water,Physical,85,100,12
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Muddy Water,Water,Special,90,85,12
Perish Song,Normal,Status,-,101,8
Pound,Normal,Physical,40,100,20
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Screech,Normal,Status,-,85,20
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Swagger,Normal,Status,-,85,16
Thief,Dark,Physical,60,100,20
Uproar,Normal,Special,90,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Weather Ball,Normal,Special,50,100,12
Whirlpool,Water,Special,35,85,16
