move_name,type,category,power,accuracy,pp
Agility,Psychic,Status,-,101,20
Aura Wheel,Electric,Physical,110,100,12
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Brick Break,Fighting,Physical,75,100,16
Bullet Seed,Grass,Physical,25,100,20
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Crunch,Dark,Physical,80,100,16
Dark Pulse,Dark,Special,80,100,16
Double-Edge,Normal,Physical,120,100,16
Eerie Impulse,Electric,Status,-,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fake Tears,Dark,Status,-,100,20
Fire Fang,Fire,Physical,65,95,16
Flatter,Dark,Status,-,100,16
Fling,Dark,Physical,1,100,12
Foul Play,Dark,Physical,95,100,16
Ice Fang,Ice,Physical,65,95,16
Knock Off,Dark,Physical,65,100,20
Lash Out,Dark,Physical,75,100,8
Nasty Plot,Dark,Status,-,101,20
Outrage,Dragon,Physical,120,100,12
Parting Shot,Dark,Status,-,100,20
Power Trip,Dark,Physical,20,100,12
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Quash,Dark,Status,-,100,16
Quick Attack,Normal,Physical,40,100,20
Rapid Spin,Normal,Physical,50,100,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Scary Face,Normal,Status,-,100,12
Seed Bomb,Grass,Physical,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Spite,Ghost,Status,-,100,12
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Super Fang,Normal,Physical,1,90,12
Swagger,Normal,Status,-,85,16
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Thunder,Electric,Special,110,70,12
Thunder Fang,Electric,Physical,65,95,16
Thunder Punch,Electric,Physical,75,100,16
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Tickle,Normal,Status,-,100,20
Torment,Dark,Status,-,100,16
Uproar,Normal,Special,90,100,12
Volt Switch,Electric,Special,70,100,20
Wild Charge,Electric,Physical,90,100,16
