move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Bullet Seed,Grass,Physical,25,100,20
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Glide,Grass,Physical,55,100,20
Grassy Terrain,Grass,Status,-,101,12
Growth,Grass,Status,-,101,20
Helping Hand,Normal,Status,-,101,20
High Horsepower,Ground,Physical,95,95,12
Horn Leech,Grass,Physical,75,100,12
Hyper Beam,Normal,Special,150,90,8
Iron Tail,Steel,Physical,100,75,16
Leaf Blade,Grass,Physical,90,100,16
Leaf Storm,Grass,Special,130,90,8
Leech Seed,Grass,Status,-,90,12
Megahorn,Bug,Physical,120,85,12
Milk Drink,Normal,Status,-,101,8
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Payback,Dark,Physical,50,100,12
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Round,Normal,Special,60,100,16
Seed Bomb,Grass,Physical,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Surf,Water,Special,90,100,16
Synthesis,Grass,Status,-,101,8
Throat Chop,Dark,Physical,80,100,16
Trailblaze,Grass,Physical,50,100,20
Wild Charge,Electric,Physical,90,100,16
Worry Seed,Grass,Status,-,100,12
Zen Headbutt,Psychic,Physical,80,90,16
