move_name,type,category,power,accuracy,pp
Alluring Voice,Fairy,Special,80,100,12
Avalanche,Ice,Physical,60,100,12
Baby-Doll Eyes,Fairy,Status,-,100,20
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Chilling Water,Water,Special,50,100,20
Copycat,Normal,Status,-,101,20
Covet,Normal,Physical,60,100,20
Curse,Ghost,Status,-,101,12
Detect,Fighting,Status,-,101,8
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Tears,Dark,Status,-,100,20
Flail,Normal,Physical,1,100,16
Focus Energy,Normal,Status,-,101,20
Freeze-Dry,Ice,Special,70,100,20
Frost Breath,Ice,Special,60,90,12
Giga Impact,Normal,Physical,150,90,8
Gravity,Psychic,Status,-,101,8
Haze,Ice,Status,-,101,20
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Ice Shard,Ice,Physical,40,100,20
Icicle Spear,Ice,Physical,25,100,20
Icy Wind,Ice,Special,55,95,16
Last Resort,Normal,Physical,140,100,8
Mirror Coat,Psychic,Special,1,100,20
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Protect,Normal,Status,-,101,8
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Roar,Normal,Status,-,101,20
Round,Normal,Special,60,100,16
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swift,Normal,Special,60,101,20
Tickle,Normal,Status,-,100,20
Trailblaze,Grass,Physical,50,100,20
Triple Axel,Ice,Physical,20,90,12
Water Pulse,Water,Special,60,100,20
Weather Ball,Normal,Special,50,100,12
Wish,Normal,Status,-,101,12
Yawn,Normal,Status,-,101,12
