move_name,type,category,power,accuracy,pp
Astonish,Ghost,Physical,30,100,16
Calm Mind,Psychic,Status,-,101,20
Dazzling Gleam,Fairy,Special,80,100,12
Draining Kiss,Fairy,Special,50,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fairy Lock,Fairy,Status,-,101,12
Flash Cannon,Steel,Special,80,100,12
Foul Play,Dark,Physical,95,100,16
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Hyper Beam,Normal,Special,150,90,8
Imprison,Psychic,Status,-,101,12
Iron Defense,Steel,Status,-,101,16
Last Resort,Normal,Physical,140,100,8
Light Screen,Psychic,Status,-,101,20
Magic Room,Psychic,Status,-,101,12
Magnet Rise,Electric,Status,-,101,12
Metal Sound,Steel,Status,-,85,20
Misty Terrain,Fairy,Status,-,101,12
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Recycle,Normal,Status,-,101,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Sandstorm,Rock,Status,-,101,8
Skitter Smack,Bug,Physical,70,90,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spikes,Ground,Status,-,101,20
Steel Beam,Steel,Special,140,95,8
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Switcheroo,Dark,Status,-,100,12
Thief,Dark,Physical,60,100,20
Thunder Wave,Electric,Status,-,90,20
Torment,Dark,Status,-,100,16
Trick Room,Psychic,Status,-,101,8
