move_name,type,category,power,accuracy,pp
Calm Mind,Psychic,Status,-,101,20
Curse,Ghost,Status,-,101,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Foul Play,Dark,Physical,95,100,16
Giga Drain,Grass,Special,75,100,12
Grassy Terrain,Grass,Status,-,101,12
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Imprison,Psychic,Status,-,101,12
Iron Defense,Steel,Status,-,101,16
Leaf Storm,Grass,Special,130,90,8
Life Dew,Water,Status,-,101,12
Magical Leaf,Grass,Special,60,101,20
Matcha Gotcha,Grass,Special,80,90,16
Memento,Dark,Status,-,100,12
Nasty Plot,Dark,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Pain Split,Normal,Status,-,101,20
Phantom Force,Ghost,Physical,90,100,12
Poltergeist,Ghost,Physical,110,90,8
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Rage Powder,Bug,Status,-,101,20
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Scald,Water,Special,80,100,16
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Solar Beam,Grass,Special,120,100,12
Spite,Ghost,Status,-,100,12
Strength Sap,Grass,Status,-,100,12
Stun Spore,Grass,Status,-,75,20
Substitute,Normal,Status,-,101,12
Trick Room,Psychic,Status,-,101,8
Uproar,Normal,Special,90,100,12
