move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Brutal Swing,Dark,Physical,60,100,20
Bulldoze,Ground,Physical,60,100,20
Bullet Punch,Steel,Physical,40,100,20
Cosmic Power,Psychic,Status,-,101,20
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Expanding Force,Psychic,Special,80,100,12
Explosion,Normal,Physical,250,100,8
Facade,Normal,Physical,70,100,20
Flash Cannon,Steel,Special,80,100,12
Focus Punch,Fighting,Physical,150,100,20
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gravity,Psychic,Status,-,101,8
Gyro Ball,Steel,Physical,1,100,8
Hammer Arm,Fighting,Physical,100,90,12
Hard Press,Steel,Physical,1,100,12
Hyper Beam,Normal,Special,150,90,8
Ice Punch,Ice,Physical,75,100,16
Icy Wind,Ice,Special,55,95,16
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Light Screen,Psychic,Status,-,101,20
Magnet Rise,Electric,Status,-,101,12
Meteor Beam,Rock,Special,120,90,12
Meteor Mash,Steel,Physical,90,90,12
Mud-Slap,Ground,Special,20,100,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Fangs,Psychic,Physical,85,100,12
Psychic Noise,Psychic,Special,75,100,12
Psycho Cut,Psychic,Physical,70,100,20
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Self-Destruct,Normal,Physical,200,100,8
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Shadow Punch,Ghost,Physical,60,101,20
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Snore,Normal,Special,50,100,16
Stealth Rock,Rock,Status,-,101,20
Steel Beam,Steel,Special,140,95,8
Steel Roller,Steel,Physical,130,100,8
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swagger,Normal,Status,-,85,16
Thunder Punch,Electric,Physical,75,100,16
Trailblaze,Grass,Physical,50,100,20
Trick,Psychic,Status,-,100,12
Zen Headbutt,Psychic,Physical,80,90,16
