move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Assurance,Dark,Physical,60,100,12
Baton Pass,Normal,Status,-,101,20
Beat Up,Dark,Physical,1,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Brutal Swing,Dark,Physical,60,100,20
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Chilling Water,Water,Special,50,100,20
Close Combat,Fighting,Physical,120,100,8
Coaching,Fighting,Status,-,101,12
Counter,Fighting,Physical,1,100,20
Curse,Ghost,Status,-,101,12
Double-Edge,Normal,Physical,120,100,16
Drain Punch,Fighting,Physical,75,100,12
Earthquake,Ground,Physical,100,100,12
Electroweb,Electric,Special,55,95,16
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Feint,Normal,Physical,30,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Energy,Normal,Status,-,101,20
Focus Punch,Fighting,Physical,150,100,20
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gunk Shot,Poison,Physical,120,80,8
Gyro Ball,Steel,Physical,1,100,8
Hyper Beam,Normal,Special,150,90,8
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Mega Kick,Normal,Physical,120,75,8
Pain Split,Normal,Status,-,101,20
Payback,Dark,Physical,50,100,12
Protect,Normal,Status,-,101,8
Quick Attack,Normal,Physical,40,100,20
Quick Guard,Fighting,Status,-,101,16
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Seed Bomb,Grass,Physical,80,100,16
Seismic Toss,Fighting,Physical,1,100,20
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Trailblaze,Grass,Physical,50,100,20
U-turn,Bug,Physical,70,100,20
Upper Hand,Fighting,Physical,65,100,16
Uproar,Normal,Special,90,100,12
Vacuum Wave,Fighting,Special,40,100,20
