move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Air Cutter,Flying,Special,60,95,20
Air Slash,Flying,Special,75,95,16
Aqua Cutter,Water,Physical,70,100,20
Aqua Jet,Water,Physical,40,100,20
Aqua Step,Water,Physical,80,100,12
Baton Pass,Normal,Status,-,101,20
Brave Bird,Flying,Physical,120,100,16
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Chilling Water,Water,Special,50,100,20
Close Combat,Fighting,Physical,120,100,8
Coaching,Fighting,Status,-,101,12
Counter,Fighting,Physical,1,100,20
Detect,Fighting,Status,-,101,8
Double Hit,Normal,Physical,35,90,12
Encore,Normal,Status,-,100,8
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Feather Dance,Flying,Status,-,100,16
Fling,Dark,Physical,1,100,12
Flip Turn,Water,Physical,60,100,20
Focus Energy,Normal,Status,-,101,20
Giga Impact,Normal,Physical,150,90,8
Helping Hand,Normal,Status,-,101,20
Hurricane,Flying,Special,110,70,12
Hydro Cannon,Water,Special,150,90,8
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Spinner,Ice,Physical,80,100,16
Icy Wind,Ice,Special,55,95,16
Knock Off,Dark,Physical,65,100,20
Last Resort,Normal,Physical,140,100,8
Liquidation,Water,Physical,85,100,12
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Mega Kick,Normal,Physical,120,75,8
Misty Terrain,Fairy,Status,-,101,12
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Rain Dance,Water,Status,-,101,8
Rapid Spin,Normal,Physical,50,100,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roost,Flying,Status,-,101,8
Sleep Talk,Normal,Status,-,101,12
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Triple Axel,Ice,Physical,20,90,12
U-turn,Bug,Physical,70,100,20
Upper Hand,Fighting,Physical,65,100,16
Water Pulse,Water,Special,60,100,20
Wave Crash,Water,Physical,120,100,12
Whirlpool,Water,Special,35,85,16
Wing Attack,Flying,Physical,60,100,20
