move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Aqua Jet,Water,Physical,40,100,20
Assurance,Dark,Physical,60,100,12
Avalanche,Ice,Physical,60,100,12
Blizzard,Ice,Special,110,70,8
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Charm,Fairy,Status,-,100,20
Chilling Water,Water,Special,50,100,20
Close Combat,Fighting,Physical,120,100,8
Crunch,Dark,Physical,80,100,16
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Dive,Water,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Encore,Normal,Status,-,100,8
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Flail,Normal,Physical,1,100,16
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Frost Breath,Ice,Special,60,90,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Hard Press,Steel,Physical,1,100,12
Heavy Slam,Steel,Physical,1,100,12
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Ice Punch,Ice,Physical,75,100,16
Icicle Crash,Ice,Physical,85,90,12
Icicle Spear,Ice,Physical,25,100,20
Icy Wind,Ice,Special,55,95,16
Liquidation,Water,Physical,85,100,12
Low Kick,Fighting,Physical,1,100,20
Mega Kick,Normal,Physical,120,75,8
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Night Slash,Dark,Physical,70,100,20
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Shadow Claw,Ghost,Physical,70,100,16
Sheer Cold,Ice,Special,1,30,8
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Superpower,Fighting,Physical,120,100,8
Surf,Water,Special,90,100,16
Swagger,Normal,Status,-,85,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Throat Chop,Dark,Physical,80,100,16
Trailblaze,Grass,Physical,50,100,20
Water Pulse,Water,Special,60,100,20
X-Scissor,Bug,Physical,80,100,16
Yawn,Normal,Status,-,101,12
