move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Amnesia,Psychic,Status,-,101,20
Assurance,Dark,Physical,60,100,12
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Charm,Fairy,Status,-,100,20
Chilling Water,Water,Special,50,100,20
Close Combat,Fighting,Physical,120,100,8
Covet,Normal,Physical,60,100,20
Crunch,Dark,Physical,80,100,16
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fake Tears,Dark,Status,-,100,20
Flail,Normal,Physical,1,100,16
Flash Cannon,Steel,Special,80,100,12
Fling,Dark,Physical,1,100,12
Foul Play,Dark,Physical,95,100,16
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Gyro Ball,Steel,Physical,1,100,8
Heavy Slam,Steel,Physical,1,100,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Lash Out,Dark,Physical,75,100,8
Metal Burst,Steel,Physical,1,100,12
Metal Sound,Steel,Status,-,85,20
Nasty Plot,Dark,Status,-,101,20
Night Slash,Dark,Physical,70,100,20
Payback,Dark,Physical,50,100,12
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Screech,Normal,Status,-,85,20
Seed Bomb,Grass,Physical,80,100,16
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Slash,Normal,Physical,80,100,20
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spikes,Ground,Status,-,101,20
Spite,Ghost,Status,-,100,12
Stealth Rock,Rock,Status,-,101,20
Steel Beam,Steel,Special,140,95,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swagger,Normal,Status,-,85,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Throat Chop,Dark,Physical,80,100,16
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Trailblaze,Grass,Physical,50,100,20
U-turn,Bug,Physical,70,100,20
Uproar,Normal,Special,90,100,12
X-Scissor,Bug,Physical,80,100,16
