move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Assurance,Dark,Physical,60,100,12
Avalanche,Ice,Physical,60,100,12
Baton Pass,Normal,Status,-,101,20
Beat Up,Dark,Physical,1,100,12
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Brick Break,Fighting,Physical,75,100,16
Calm Mind,Psychic,Status,-,101,20
Chilling Water,Water,Special,50,100,20
Counter,Fighting,Physical,1,100,20
Dark Pulse,Dark,Special,80,100,16
Dig,Ground,Physical,80,100,12
Double Hit,Normal,Physical,35,90,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fake Tears,Dark,Status,-,100,20
Feint,Normal,Physical,30,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Foul Play,Dark,Physical,95,100,16
Giga Impact,Normal,Physical,150,90,8
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Punch,Ice,Physical,75,100,16
Ice Shard,Ice,Physical,40,100,20
Ice Spinner,Ice,Physical,80,100,16
Icicle Crash,Ice,Physical,85,90,12
Icicle Spear,Ice,Physical,25,100,20
Icy Wind,Ice,Special,55,95,16
Knock Off,Dark,Physical,65,100,20
Lash Out,Dark,Physical,75,100,8
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Mega Kick,Normal,Physical,120,75,8
Metal Claw,Steel,Physical,50,95,20
Nasty Plot,Dark,Status,-,101,20
Night Slash,Dark,Physical,70,100,20
Payback,Dark,Physical,50,100,12
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Psycho Cut,Psychic,Physical,70,100,20
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Screech,Normal,Status,-,85,20
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Spite,Ghost,Status,-,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Throat Chop,Dark,Physical,80,100,16
Trailblaze,Grass,Physical,50,100,20
Triple Axel,Ice,Physical,20,90,12
Upper Hand,Fighting,Physical,65,100,16
Water Pulse,Water,Special,60,100,20
X-Scissor,Bug,Physical,80,100,16
