move_name,type,category,power,accuracy,pp
Aqua Jet,Water,Physical,40,100,20
Aqua Tail,Water,Physical,90,90,12
Aura Sphere,Fighting,Special,80,101,20
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Bounce,Flying,Physical,85,85,8
Chilling Water,Water,Special,50,100,20
Crabhammer,Water,Physical,100,95,12
Dark Pulse,Dark,Special,80,100,16
Dive,Water,Physical,80,100,12
Dragon Pulse,Dragon,Special,85,100,12
Endure,Normal,Status,-,101,12
Entrainment,Normal,Status,-,100,16
Facade,Normal,Physical,70,100,20
Flail,Normal,Physical,1,100,16
Flash Cannon,Steel,Special,80,100,12
Flip Turn,Water,Physical,60,100,20
Focus Blast,Fighting,Special,120,70,8
Giga Impact,Normal,Physical,150,90,8
Heal Pulse,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Icy Wind,Ice,Special,55,95,16
Liquidation,Water,Physical,85,100,12
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Muddy Water,Water,Special,90,85,12
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Terrain Pulse,Normal,Special,50,100,12
Thief,Dark,Physical,60,100,20
U-turn,Bug,Physical,70,100,20
Venoshock,Poison,Special,65,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Weather Ball,Normal,Special,50,100,12
