move_name,type,category,power,accuracy,pp
Agility,Psychic,Status,-,101,20
Blast Burn,Fire,Special,150,90,8
Burning Jealousy,Fire,Special,70,100,8
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Confuse Ray,Ghost,Status,-,100,12
Copycat,Normal,Status,-,101,20
Dazzling Gleam,Fairy,Special,80,100,12
Double Team,Normal,Status,-,101,16
Encore,Normal,Status,-,100,8
Endure,Normal,Status,-,101,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Punch,Fire,Physical,75,100,16
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Focus Blast,Fighting,Special,120,70,8
Foul Play,Dark,Physical,95,100,16
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Hex,Ghost,Special,65,100,12
Howl,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Hypnosis,Psychic,Status,-,60,20
Imprison,Psychic,Status,-,101,12
Iron Tail,Steel,Physical,100,75,16
Light Screen,Psychic,Status,-,101,20
Low Kick,Fighting,Physical,1,100,20
Magic Room,Psychic,Status,-,101,12
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Mystical Fire,Fire,Special,75,100,12
Nasty Plot,Dark,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Overheat,Fire,Special,130,90,8
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Role Play,Psychic,Status,-,101,12
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Scorching Sands,Ground,Special,70,100,12
Shadow Ball,Ghost,Special,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Switcheroo,Dark,Status,-,100,12
Thief,Dark,Physical,60,100,20
Thunder Punch,Electric,Physical,75,100,16
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Will-O-Wisp,Fire,Status,-,85,16
Wish,Normal,Status,-,101,12
Wonder Room,Psychic,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
