move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Agility,Psychic,Status,-,101,20
Ancient Power,Rock,Special,60,100,8
Assurance,Dark,Physical,60,100,12
Attract,Normal,Status,-,100,16
Bite,Dark,Physical,60,100,20
Brutal Swing,Dark,Physical,60,100,20
Bulldoze,Ground,Physical,60,100,20
Crunch,Dark,Physical,80,100,16
Curse,Ghost,Status,-,101,12
Dragon Claw,Dragon,Physical,80,100,16
Dragon Dance,Dragon,Status,-,101,20
Dragon Pulse,Dragon,Special,85,100,12
Dual Wingbeat,Flying,Physical,40,90,12
Earth Power,Ground,Special,90,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Flamethrower,Fire,Special,90,100,16
Fly,Flying,Physical,90,95,16
Giga Impact,Normal,Physical,150,90,8
Heat Wave,Fire,Special,95,90,12
Hurricane,Flying,Special,110,70,12
Hyper Beam,Normal,Special,150,90,8
Ice Fang,Ice,Physical,65,95,16
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Meteor Beam,Rock,Special,120,90,12
Payback,Dark,Physical,50,100,12
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Roar,Normal,Status,-,101,20
Rock Blast,Rock,Physical,25,90,12
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Roost,Flying,Status,-,101,8
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Sky Attack,Flying,Physical,140,90,8
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stealth Rock,Rock,Status,-,101,20
Steel Wing,Steel,Physical,70,90,20
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swagger,Normal,Status,-,85,16
Tailwind,Flying,Status,-,101,16
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thunder Fang,Electric,Physical,65,95,16
Whirlwind,Normal,Status,-,101,20
Wide Guard,Rock,Status,-,101,12
