move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Air Slash,Flying,Special,75,95,16
Assurance,Dark,Physical,60,100,12
Attract,Normal,Status,-,100,16
Baton Pass,Normal,Status,-,101,20
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Body Slam,Normal,Physical,85,100,16
Bounce,Flying,Physical,85,85,8
Brutal Swing,Dark,Physical,60,100,20
Calm Mind,Psychic,Status,-,101,20
Close Combat,Fighting,Physical,120,100,8
Confuse Ray,Ghost,Status,-,100,12
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Detect,Fighting,Status,-,101,8
Double Team,Normal,Status,-,101,16
Double-Edge,Normal,Physical,120,100,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Feint,Normal,Physical,30,100,12
Fire Blast,Fire,Special,110,85,8
Flamethrower,Fire,Special,90,100,16
Focus Energy,Normal,Status,-,101,20
Foul Play,Dark,Physical,95,100,16
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Icy Wind,Ice,Special,55,95,16
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Mean Look,Normal,Status,-,101,8
Megahorn,Bug,Physical,120,85,12
Night Slash,Dark,Physical,70,100,20
Payback,Dark,Physical,50,100,12
Perish Song,Normal,Status,-,101,8
Phantom Force,Ghost,Physical,90,100,12
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Psycho Cut,Psychic,Physical,70,100,20
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Sandstorm,Rock,Status,-,101,8
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Shadow Sneak,Ghost,Physical,40,100,20
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Stone Edge,Rock,Physical,100,80,8
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Throat Chop,Dark,Physical,80,100,16
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Trailblaze,Grass,Physical,50,100,20
Will-O-Wisp,Fire,Status,-,85,16
X-Scissor,Bug,Physical,80,100,16
Zen Headbutt,Psychic,Physical,80,90,16
