move_name,type,category,power,accuracy,pp
Ally Switch,Psychic,Status,-,101,16
Bitter Blade,Fire,Physical,90,100,12
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Burn Up,Fire,Special,130,100,8
Clear Smog,Poison,Special,50,101,16
Close Combat,Fighting,Physical,120,100,8
Confuse Ray,Ghost,Status,-,100,12
Curse,Ghost,Status,-,101,12
Destiny Bond,Ghost,Status,-,101,8
Disable,Normal,Status,-,100,20
Dragon Claw,Dragon,Physical,80,100,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Fling,Dark,Physical,1,100,12
Giga Impact,Normal,Physical,150,90,8
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Hex,Ghost,Special,65,100,12
Iron Defense,Steel,Status,-,101,16
Iron Head,Steel,Physical,80,100,16
Lava Plume,Fire,Special,80,100,16
Light Screen,Psychic,Status,-,101,20
Night Shade,Ghost,Special,1,100,16
Night Slash,Dark,Physical,70,100,20
Overheat,Fire,Special,130,90,8
Phantom Force,Ghost,Physical,90,100,12
Poison Jab,Poison,Physical,80,100,20
Poltergeist,Ghost,Physical,110,90,8
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psycho Cut,Psychic,Physical,70,100,20
Quick Guard,Fighting,Status,-,101,16
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Shadow Sneak,Ghost,Physical,40,100,20
Sleep Talk,Normal,Status,-,101,12
Solar Blade,Grass,Physical,125,100,12
Spite,Ghost,Status,-,100,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Throat Chop,Dark,Physical,80,100,16
Vacuum Wave,Fighting,Special,40,100,20
Will-O-Wisp,Fire,Status,-,85,16
X-Scissor,Bug,Physical,80,100,16
