move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Ally Switch,Psychic,Status,-,101,16
Armor Cannon,Fire,Special,120,100,8
Aura Sphere,Fighting,Special,80,101,20
Burn Up,Fire,Special,130,100,8
Calm Mind,Psychic,Status,-,101,20
Clear Smog,Poison,Special,50,101,16
Confuse Ray,Ghost,Status,-,100,12
Dark Pulse,Dark,Special,80,100,16
Destiny Bond,Ghost,Status,-,101,8
Disable,Normal,Status,-,100,20
Dragon Pulse,Dragon,Special,85,100,12
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Flash Cannon,Steel,Special,80,100,12
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Iron Defense,Steel,Status,-,101,16
Lava Plume,Fire,Special,80,100,16
Light Screen,Psychic,Status,-,101,20
Meteor Beam,Rock,Special,120,90,12
Mystical Fire,Fire,Special,75,100,12
Night Shade,Ghost,Special,1,100,16
Overheat,Fire,Special,130,90,8
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Scorching Sands,Ground,Special,70,100,12
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Solar Beam,Grass,Special,120,100,12
Spite,Ghost,Status,-,100,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Taunt,Dark,Status,-,100,20
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Weather Ball,Normal,Special,50,100,12
Wide Guard,Rock,Status,-,101,12
Will-O-Wisp,Fire,Status,-,85,16
