move_name,type,category,power,accuracy,pp
Assurance,Dark,Physical,60,100,12
Blast Burn,Fire,Special,150,90,8
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Burn Up,Fire,Special,130,100,8
Close Combat,Fighting,Physical,120,100,8
Coaching,Fighting,Status,-,101,12
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Drain Punch,Fighting,Physical,75,100,12
Earthquake,Ground,Physical,100,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Punch,Fire,Physical,75,100,16
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Energy,Normal,Status,-,101,20
Focus Punch,Fighting,Physical,150,100,20
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gyro Ball,Steel,Physical,1,100,8
Hammer Arm,Fighting,Physical,100,90,12
Hard Press,Steel,Physical,1,100,12
Head Smash,Rock,Physical,150,80,8
Heat Crash,Fire,Physical,1,100,12
Heat Wave,Fire,Special,95,90,12
Heavy Slam,Steel,Physical,1,100,12
Helping Hand,Normal,Status,-,101,20
High Horsepower,Ground,Physical,95,95,12
Hyper Beam,Normal,Special,150,90,8
Iron Head,Steel,Physical,80,100,16
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Mud-Slap,Ground,Special,20,100,12
Overheat,Fire,Special,130,90,8
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scald,Water,Special,80,100,16
Scary Face,Normal,Status,-,100,12
Scorching Sands,Ground,Special,70,100,12
Sleep Talk,Normal,Status,-,101,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Solar Blade,Grass,Physical,125,100,12
Stomping Tantrum,Ground,Physical,75,100,12
Stone Edge,Rock,Physical,100,80,8
Storm Throw,Fighting,Physical,60,100,12
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Taunt,Dark,Status,-,100,20
Temper Flare,Fire,Physical,75,100,12
Thrash,Normal,Physical,120,100,12
Thunder Punch,Electric,Physical,75,100,16
Trailblaze,Grass,Physical,50,100,20
Wild Charge,Electric,Physical,90,100,16
Will-O-Wisp,Fire,Status,-,85,16
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
