move_name,type,category,power,accuracy,pp
Acupressure,Normal,Status,-,101,20
Assurance,Dark,Physical,60,100,12
Body Slam,Normal,Physical,85,100,16
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Chilling Water,Water,Special,50,100,20
Curse,Ghost,Status,-,101,12
Discharge,Electric,Special,80,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Giga Impact,Normal,Physical,150,90,8
Hex,Ghost,Special,65,100,12
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Liquidation,Water,Physical,85,100,12
Memento,Dark,Status,-,100,12
Muddy Water,Water,Special,90,85,12
Pain Split,Normal,Status,-,101,20
Payback,Dark,Physical,50,100,12
Pin Missile,Bug,Physical,25,95,20
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Recover,Normal,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Rising Voltage,Electric,Special,70,100,20
Round,Normal,Special,60,100,16
Scald,Water,Special,80,100,16
Self-Destruct,Normal,Physical,200,100,8
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Spikes,Ground,Status,-,101,20
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Supercell Slam,Electric,Physical,100,95,16
Surf,Water,Special,90,100,16
Throat Chop,Dark,Physical,80,100,16
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Toxic Spikes,Poison,Status,-,101,20
Venoshock,Poison,Special,65,100,12
Wild Charge,Electric,Physical,90,100,16
Zing Zap,Electric,Physical,80,100,12
