move_name,type,category,power,accuracy,pp
Aerial Ace,Flying,Physical,60,101,20
Blast Burn,Fire,Special,150,90,8
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulldoze,Ground,Physical,60,100,20
Burn Up,Fire,Special,130,100,8
Burning Jealousy,Fire,Special,70,100,8
Covet,Normal,Physical,60,100,20
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Eruption,Fire,Special,150,100,8
Extrasensory,Psychic,Special,80,100,20
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Fire Fang,Fire,Physical,65,95,16
Fire Pledge,Fire,Special,80,100,12
Fire Punch,Fire,Physical,75,100,16
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Focus Punch,Fighting,Physical,150,100,20
Giga Impact,Normal,Physical,150,90,8
Gyro Ball,Steel,Physical,1,100,8
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Howl,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Inferno,Fire,Special,100,50,8
Iron Head,Steel,Physical,80,100,16
Lava Plume,Fire,Special,80,100,16
Low Kick,Fighting,Physical,1,100,20
Mega Kick,Normal,Physical,120,75,8
Overheat,Fire,Special,130,90,8
Play Rough,Fairy,Physical,90,90,12
Protect,Normal,Status,-,101,8
Quick Attack,Normal,Physical,40,100,20
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Roar,Normal,Status,-,101,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scorching Sands,Ground,Special,70,100,12
Shadow Ball,Ghost,Special,80,100,16
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Temper Flare,Fire,Physical,75,100,12
Throat Chop,Dark,Physical,80,100,16
Thunder Punch,Electric,Physical,75,100,16
Wild Charge,Electric,Physical,90,100,16
Will-O-Wisp,Fire,Status,-,85,16
Zen Headbutt,Psychic,Physical,80,90,16
