move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Acrobatics,Flying,Physical,55,100,16
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Bounce,Flying,Physical,85,85,8
Brick Break,Fighting,Physical,75,100,16
Bulk Up,Fighting,Status,-,101,20
Bulldoze,Ground,Physical,60,100,20
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Close Combat,Fighting,Physical,120,100,8
Coil,Poison,Status,-,101,20
Confuse Ray,Ghost,Status,-,100,12
Crunch,Dark,Physical,80,100,16
Crush Claw,Normal,Physical,75,95,12
Discharge,Electric,Special,80,100,16
Dragon Claw,Dragon,Physical,80,100,16
Dragon Pulse,Dragon,Special,85,100,12
Dragon Tail,Dragon,Physical,60,90,12
Drain Punch,Fighting,Physical,75,100,12
Eerie Impulse,Electric,Status,-,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Punch,Fire,Physical,75,100,16
Flamethrower,Fire,Special,90,100,16
Flash Cannon,Steel,Special,80,100,12
Focus Punch,Fighting,Physical,150,100,20
Gastro Acid,Poison,Status,-,100,12
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Heavy Slam,Steel,Physical,1,100,12
Hex,Ghost,Special,65,100,12
Hyper Beam,Normal,Special,150,90,8
Iron Tail,Steel,Physical,100,75,16
Knock Off,Dark,Physical,65,100,20
Light Screen,Psychic,Status,-,101,20
Liquidation,Water,Physical,85,100,12
Lunge,Bug,Physical,80,100,16
Muddy Water,Water,Special,90,85,12
Outrage,Dragon,Physical,120,100,12
Poison Fang,Poison,Physical,50,100,16
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rising Voltage,Electric,Special,70,100,20
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Super Fang,Normal,Physical,1,90,12
Supercell Slam,Electric,Physical,100,95,16
Superpower,Fighting,Physical,120,100,8
Thrash,Normal,Physical,120,100,12
Throat Chop,Dark,Physical,80,100,16
Thunder,Electric,Special,110,70,12
Thunder Fang,Electric,Physical,65,95,16
Thunder Punch,Electric,Physical,75,100,16
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
U-turn,Bug,Physical,70,100,20
Volt Switch,Electric,Special,70,100,20
Waterfall,Water,Physical,80,100,16
Wild Charge,Electric,Physical,90,100,16
Zap Cannon,Electric,Special,120,50,8
Zen Headbutt,Psychic,Physical,80,90,16
