move_name,type,category,power,accuracy,pp
Agility,Psychic,Status,-,101,20
Attract,Normal,Status,-,100,16
Bite,Dark,Physical,60,100,20
Body Slam,Normal,Physical,85,100,16
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Crunch,Dark,Physical,80,100,16
Curse,Ghost,Status,-,101,12
Discharge,Electric,Special,80,100,16
Eerie Impulse,Electric,Status,-,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fire Fang,Fire,Physical,65,95,16
Flamethrower,Fire,Special,90,100,16
Giga Impact,Normal,Physical,150,90,8
Howl,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Iron Tail,Steel,Physical,100,75,16
Light Screen,Psychic,Status,-,101,20
Overheat,Fire,Special,130,90,8
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Quick Attack,Normal,Physical,40,100,20
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Rising Voltage,Electric,Special,70,100,20
Roar,Normal,Status,-,101,20
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Shock Wave,Electric,Special,60,101,20
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Supercell Slam,Electric,Physical,100,95,16
Switcheroo,Dark,Status,-,100,12
Thief,Dark,Physical,60,100,20
Thunder,Electric,Special,110,70,12
Thunder Fang,Electric,Physical,65,95,16
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Trailblaze,Grass,Physical,50,100,20
Uproar,Normal,Special,90,100,12
Volt Switch,Electric,Special,70,100,20
Wild Charge,Electric,Physical,90,100,16
