move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Amnesia,Psychic,Status,-,101,20
Ancient Power,Rock,Special,60,100,8
Attract,Normal,Status,-,100,16
Belch,Poison,Special,120,90,12
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Clear Smog,Poison,Special,50,101,16
Corrosive Gas,Poison,Status,-,100,20
Cross Poison,Poison,Physical,70,100,20
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Drain Punch,Fighting,Physical,75,100,12
Endure,Normal,Status,-,101,12
Explosion,Normal,Physical,250,100,8
Facade,Normal,Physical,70,100,20
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Haze,Ice,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Mud Shot,Ground,Special,55,95,16
Pain Split,Normal,Status,-,101,20
Payback,Dark,Physical,50,100,12
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Psychic,Psychic,Special,90,100,12
Rain Dance,Water,Status,-,101,8
Recycle,Normal,Status,-,101,12
Rest,Psychic,Status,-,101,8
Rock Blast,Rock,Physical,25,90,12
Round,Normal,Special,60,100,16
Screech,Normal,Status,-,85,20
Seed Bomb,Grass,Physical,80,100,16
Self-Destruct,Normal,Physical,200,100,8
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Spikes,Ground,Status,-,101,20
Stockpile,Normal,Status,-,101,20
Stomping Tantrum,Ground,Physical,75,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Swallow,Normal,Status,-,101,12
Thief,Dark,Physical,60,100,20
Thunderbolt,Electric,Special,90,100,16
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Venoshock,Poison,Special,65,100,12
