move_name,type,category,power,accuracy,pp
Agility,Psychic,Status,-,101,20
Ancient Power,Rock,Special,60,100,8
Aqua Jet,Water,Physical,40,100,20
Assurance,Dark,Physical,60,100,12
Attract,Normal,Status,-,100,16
Avalanche,Ice,Physical,60,100,12
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Bounce,Flying,Physical,85,85,8
Brine,Water,Special,65,100,12
Bulldoze,Ground,Physical,60,100,20
Chilling Water,Water,Special,50,100,20
Close Combat,Fighting,Physical,120,100,8
Crunch,Dark,Physical,80,100,16
Dark Pulse,Dark,Special,80,100,16
Destiny Bond,Ghost,Status,-,101,8
Dive,Water,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Flip Turn,Water,Physical,60,100,20
Focus Energy,Normal,Status,-,101,20
Giga Impact,Normal,Physical,150,90,8
Hail,Ice,Status,-,101,12
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Icy Wind,Ice,Special,55,95,16
Liquidation,Water,Physical,85,100,12
Night Slash,Dark,Physical,70,100,20
Payback,Dark,Physical,50,100,12
Poison Fang,Poison,Physical,50,100,16
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Psychic Fangs,Psychic,Physical,85,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Retaliate,Normal,Physical,70,100,8
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scald,Water,Special,80,100,16
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Screech,Normal,Status,-,85,20
Sleep Talk,Normal,Status,-,101,12
Snarl,Dark,Special,55,95,16
Snore,Normal,Special,50,100,16
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Swagger,Normal,Status,-,85,16
Taunt,Dark,Status,-,100,20
Thief,Dark,Physical,60,100,20
Thrash,Normal,Physical,120,100,12
Uproar,Normal,Special,90,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Whirlpool,Water,Special,35,85,16
Zen Headbutt,Psychic,Physical,80,90,16
